Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Sp;Num_env;Masse;Air_motte;Air_sousmotte;Masse_tot;Nb_ind;Masse_ind;Masse/ind;Notes;
C1;PR;Brouté;Témoin;1;Lichen;;0,1153;;;;;;;;
C1;PR;Brouté;Témoin;1;Mélange;;0,4885;;;;;;;;
C1;PR;Brouté;Témoin;1;Mélange_org;;0,2169;;;;;;;;
C1;PR;Brouté;Témoin;2;Ple.sch;1;1,6364;19,6;19,6;4,304;;;;;
C1;PR;Brouté;Témoin;2;Hep.sp;2;0,2327;;;;;;;;
C1;PR;Brouté;Témoin;2;Poh.sp;3;0,0521;;;;;;;;
C1;PR;Brouté;Témoin;2;Poh.sp;4;0,0672;;;;;;;;
C1;PR;Brouté;Témoin;2;Sco.cos;5;0,2002;;;;10;0,0302;;;
C1;PR;Brouté;Témoin;2;Tom.nit;6;0,2877;;;;10;0,1027;;;
C1;PR;Brouté;Témoin;2;Aul.tur;7;0,3614;;;;;;;;
C1;PR;Brouté;Témoin;2;Dic.acu;8;0,0609;;;;;;;;
C1;PR;Brouté;Témoin;2;Pol.sp;9;0,0125;;;;;;;;
C1;PR;Brouté;Témoin;2; Mélange;;0,27;;;;;;;;
C1;PR;Brouté;Témoin;2; Mélange_org ;;0,2177;;;;;;;;
C1;PR;Brouté;Témoin;2;PV;;0,2077;;;;;;;;
C1;PR;Brouté;Témoin;3;Aul.tur;1;1,2701;19,6;19,6;7,1487;;;;;
C1;PR;Brouté;Témoin;3;Ple.sch;2;0,7758;;;;;;;;
C1;PR;Brouté;Témoin;3;Dic.acu;3;0,5529;;;;;;;;
C1;PR;Brouté;Témoin;3;NI7;4;0,1723;;;;15;0,0126;;;
C1;PR;Brouté;Témoin;3;Hep.sp;5;0,1188;;;;;;;;
C1;PR;Brouté;Témoin;3;Lichen;6;0,0727;;;;;;;La masse de l'espèce a été estimée à partir de la moyenne de la biomasse des enveloppes #6 des mottes 1 et 4;
C1;PR;Brouté;Témoin;3;NI9;7;0,0256;;;;10;0,0123;;;
C1;PR;Brouté;Témoin;3;NI10;8;0,0187;;;;10;0,0187;;;
C1;PR;Brouté;Témoin;3;NI11;9;0,0673;;;;7;0,0673;;;
C1;PR;Brouté;Témoin;3;NI12;10;0,005;;;;6;0,005;;;
C1;PR;Brouté;Témoin;3;NI13;11;0,0279;;;;13;0,0279;;;
C1;PR;Brouté;Témoin;3;NI14;12;0,0093;;;;10;0,0038;;;
C1;PR;Brouté;Témoin;3;PV;;0,2142;;;;;;;;
C1;PR;Brouté;Témoin;3;Lichen;;0,3709;;;;;;;;
C1;PR;Brouté;Témoin;3;Mélange;;1,5183;;;;;;;;
C1;PR;Brouté;Témoin;3;Mélange_org;;1,0303;;;;;;;;
C1;PR;Brouté;Témoin;4;Pol.sp;1;1,2451;19,6;9,8;;;;;;
C1;PR;Brouté;Témoin;4;Hep.sp;2;0,5964;;;;;;;;
C1;PR;Brouté;Témoin;4;Dic.acu;3;0,3995;;;;;;;;
C1;PR;Brouté;Témoin;4;Ple.sch;4;0,1669;;;;;;;;
C1;PR;Brouté;Témoin;4;Aul.tur;5;0,0574;;;;;;;;
C1;PR;Brouté;Témoin;4;Poh.sp;6;0,0652;;;;15;0,0121;;;
C1;PR;Brouté;Témoin;4;NI14;7;0,039;;;;10;0,0183;;;
C1;PR;Brouté;Témoin;4;NI15;8;0,0101;;;;15;0,0025;;;
C1;PR;Brouté;Témoin;4;NI16;9;0,0015;;;;1;0,0015;;;
C1;PR;Brouté;Témoin;4;Mélange;;0,3441;;;;;;;;
C1;PR;Brouté;Témoin;4;Mélange_org;;0,2889;;;;;;;;
C1;PR;Brouté;Témoin;4;PV;;0,1232;;;;;;;;
C1;PR;Non Brouté;Exclos;1;Aul.tur;1;3,4228;19,6;19,6;4,839;;;;;
C1;PR;Non Brouté;Exclos;1;Ple.sch;2;0,7183;;;;;;;;
C1;PR;Non Brouté;Exclos;1;Tom.nit;3;0,0777;;;;;;;;
C1;PR;Non Brouté;Exclos;1;NI1;4;0,042;;;;21;0,042;;;
C1;PR;Non Brouté;Exclos;1;NI2;5;0,0409;;;;15;0,0082;;;
C1;PR;Non Brouté;Exclos;1;NI3;6;0,0007;;;;1;0,0007;;;
C1;PR;Non Brouté;Exclos;1;NI4;7;0,0001;;;;3;0,0001;;;
C1;PR;Non Brouté;Exclos;1;NI5;8;0,0001;;;;1;0,0001;;;
C1;PR;Non Brouté;Exclos;1;PV;;0,1413;;;;;;;;
C1;PR;Non Brouté;Exclos;1;Lichen;;0,0001;;;;;;;;
C1;PR;Non Brouté;Exclos;4;Tom.nit;1;2,0846;19,6;9,8;3,7394;;;;;
C1;PR;Non Brouté;Exclos;4;Ple.sch;2;0,2608;;;;8;0,1065;;;
C1;PR;Non Brouté;Exclos;4;Aul.tur;3;0,098;;;;;;;;
C1;PR;Non Brouté;Exclos;4;Pol.sp;4;0,1168;;;;3;0,0192;;;
C1;PR;Non Brouté;Exclos;4;NI6;5;0,007;;;;3;0,007;;;
C1;PR;Non Brouté;Exclos;4;NI7;6;0,002;;;;5;0,002;;;
C1;PR;Non Brouté;Exclos;4;NI8;7;0,0013;;;;3;0,0013;;;
C1;PR;Non Brouté;Exclos;4;PV;;0,5997;;;;;;;;
C1;PR;Non Brouté;Exclos;4;Lichen;;0,0005;;;;;;;;
C1;PR;Non Brouté;Exclos;4;Mélange;;1,525;;;;;;;;
C1;PR;Non Brouté;Exclos;4;Mélange_org;;0,2065;;;;;;;;
D1;PR;Brouté;Témoin;1;Hep.sp;1;0,4942;19,6;9,8;2,0207;;;;;
D1;PR;Brouté;Témoin;1;Sco.cos;2;0,3449;;;;;;;;
D1;PR;Brouté;Témoin;1;Dic.acu;3;0,2741;;;;;;;;
D1;PR;Brouté;Témoin;1;Ple.sch;4;0,2596;;;;;;;;
D1;PR;Brouté;Témoin;1;Pol.sp;5;0,078;;;;;;;;
D1;PR;Brouté;Témoin;1;Rac.lan;6;0,067;;;;10;0,028;;;
D1;PR;Brouté;Témoin;1;Aul.tur;7;0,0393;;;;;;;;
D1;PR;Brouté;Témoin;1;NI1;8;0,0139;;;;15;0,007;;;
D1;PR;Brouté;Témoin;1;NI2;9;0,003;;;;1;0,003;;;
D1;PR;Brouté;Témoin;1;PV;;0,0427;;;;;;;;
D1;PR;Brouté;Témoin;1;Lichen;;0,0912;;;;;;;;
D1;PR;Brouté;Témoin;1;Mélange;;0,2621;;;;;;;;
D1;PR;Brouté;Témoin;1;Mélange_org;;0,113;;;;;;;;
D1;PR;Brouté;Témoin;2;Ple.sch;1;0,5504;19,6;19,6;2,7905;;;;;
D1;PR;Brouté;Témoin;2;Aul.tur;2;0,2519;;;;;;;;
D1;PR;Brouté;Témoin;2;Sco.cos;3;0,1031;;;;;;;;
D1;PR;Brouté;Témoin;2;Hep.sp;4;0,1195;;;;;;;;
D1;PR;Brouté;Témoin;2;NI3;5;0,0193;;;;10;0,0023;;;
D1;PR;Brouté;Témoin;2;NI4;6;0,0116;;;;10;0,003;;;
D1;PR;Brouté;Témoin;2;NI5;7;0,0125;;;;4;0,0125;;;
D1;PR;Brouté;Témoin;2;NI6;8;0,0028;;;;5;0,0028;;;
D1;PR;Brouté;Témoin;2;NI7;9;0,0039;;;;2;0,0039;;;
D1;PR;Brouté;Témoin;2;Lichen;;0,0393;;;;;;;;
D1;PR;Brouté;Témoin;2;PV;;0,4578;;;;;;;;
D1;PR;Brouté;Témoin;2;Mélange;;1,0674;;;;;;;;
D1;PR;Brouté;Témoin;2;Mélange_org;;0,3928;;;;;;;;
D1;PR;Brouté;Témoin;3;Sco.cos;1;1,0186;19,6;19,6;4,633;;;;;
D1;PR;Brouté;Témoin;3;Ple.sch;2;0,7793;;;;;;;;
D1;PR;Brouté;Témoin;3;Dic.acu;3;0,2156;;;;15;0,0404;;;
D1;PR;Brouté;Témoin;3;Aul.tur;4;0,2071;;;;;;;;
D1;PR;Brouté;Témoin;3;Hep.sp;5;0,3086;;;;;;;;
D1;PR;Brouté;Témoin;3;NI8;6;0,0841;;;;15;0,0099;;;
D1;PR;Brouté;Témoin;3;Pol.sp;7;0,0728;;;;10;0,0426;;;
D1;PR;Brouté;Témoin;3;Mélange;;1,0492;;;;;;;;
D1;PR;Brouté;Témoin;3;Mélange_org;;0,213;;;;;;;;
D1;PR;Brouté;Témoin;3;PV;;0,7035;;;;;;;;
D1;PR;Brouté;Témoin;3;Lichen;;0,0933;;;;;;;;
D1;PR;Brouté;Témoin;4;Ple.sch;1;0,3391;19,6;9,8;1,6795;;;;;
D1;PR;Brouté;Témoin;4;Sco.cos;2;0,2952;;;;;;;;
D1;PR;Brouté;Témoin;4;NI9;3;0,0523;;;;;;;enveloppe vide ;
D1;PR;Brouté;Témoin;4;NI10;4;0,0426;;;;10;0,0069;;;
D1;PR;Brouté;Témoin;4;Pol.sp;5;0,0461;;;;;;;;
D1;PR;Brouté;Témoin;4;NI11;6;0,0022;;;;4;0,0022;;;
D1;PR;Brouté;Témoin;4;PV;;0,1863;;;;;;;;
D1;PR;Brouté;Témoin;4;Mélange;;0,4196;;;;;;;;
D1;PR;Brouté;Témoin;4;Mélange_org;;0,3148;;;;;;;;
D1;PR;Brouté;Témoin;4;Lichen;;0,1192;;;;;;;;
D1;PR;Non Brouté;Exclos;1;Dic.acu;1;1,114;19,6;9,8;4,7905;;;;;
D1;PR;Non Brouté;Exclos;1;Pol.sp;2;0,2607;;;;;;;;
D1;PR;Non Brouté;Exclos;1;Hep.sp;3;0,0779;;;;15;0,0095;;;
D1;PR;Non Brouté;Exclos;1;Sco.cos;4;0,0475;;;;10;0,0107;;;
D1;PR;Non Brouté;Exclos;1;Aul.tur;5;0,0492;;;;;;;;
D1;PR;Non Brouté;Exclos;1;NI1;6;0,0295;;;;15;0,0295;;;
D1;PR;Non Brouté;Exclos;1;PV;;0,2464;;;;;;;;
D1;PR;Non Brouté;Exclos;1;Lichen;;0,4646;;;;;;;;
D1;PR;Non Brouté;Exclos;1;Mélange;;2,0922;;;;;;;;
D1;PR;Non Brouté;Exclos;1;Mélange_org;;1,1282;;;;;;;;
D1;PR;Non Brouté;Exclos;2;Ple.sch;1;1,3428;19,6;19,6;6,8563;;;;;
D1;PR;Non Brouté;Exclos;2;Pol.sp;2;0,3601;;;;;;;;
D1;PR;Non Brouté;Exclos;2;Aul.tur;3;0,128;;;;;;;;
D1;PR;Non Brouté;Exclos;2;Hep.sp;4;0,0889;;;;;;;;
D1;PR;Non Brouté;Exclos;2;NI2;5;0,076;;;;15;0,0286;;;
D1;PR;Non Brouté;Exclos;2;NI3;6;0,0202;;;;10;0,0023;;;
D1;PR;Non Brouté;Exclos;2;NI4;7;0,0059;;;;9;0,0059;;;
D1;PR;Non Brouté;Exclos;2;NI5;8;0,013;;;;2;0,013;;;
D1;PR;Non Brouté;Exclos;2;Lichen;;0,4162;;;;;;;;
D1;PR;Non Brouté;Exclos;2;PV;;0,8432;;;;;;;;
D1;PR;Non Brouté;Exclos;2;Mélange;;2,579;;;;;;;;
D1;PR;Non Brouté;Exclos;2;Mélange_org;;1,1285;;;;;;;;
D1;PR;Non Brouté;Exclos;3;Aul.tur;1;0,3963;19,6;9,8;2,4671;;;;;
D1;PR;Non Brouté;Exclos;3;Rac.lan;2;0,5292;;;;10;0,0915;;;
D1;PR;Non Brouté;Exclos;3;Dic.acu;3;0,0965;;;;;;;;
D1;PR;Non Brouté;Exclos;3;NI6;4;0,0302;;;;15;0,0146;;;
D1;PR;Non Brouté;Exclos;3;Pol.sp;5;0,0338;;;;;;;;
D1;PR;Non Brouté;Exclos;3;NI7;6;0,0166;;;;3;0,0166;;;
D1;PR;Non Brouté;Exclos;3;NI8;7;0,0086;;;;16;0,0086;;;
D1;PR;Non Brouté;Exclos;3;NI9;8;0,0033;;;;6;0,0033;;;
D1;PR;Non Brouté;Exclos;3;PV;;0,3749;;;;;;;;
D1;PR;Non Brouté;Exclos;3;Lichen;;0,1914;;;;;;;;
D1;PR;Non Brouté;Exclos;3;Mélange;;0,4469;;;;;;;;
D1;PR;Non Brouté;Exclos;3;Mélange_org;;0,2147;;;;;;;;
E1;PO;Non Brouté;Exclos;3;Ple.sch;1;0,9571;19,6;9,8;1,5102;;;;;
E1;PO;Non Brouté;Exclos;3;Aul.tur;2;0,1227;;;;;;;;
E1;PO;Non Brouté;Exclos;3;Sco.cos;3;0,0376;;;;;;;;
E1;PO;Non Brouté;Exclos;3;Hep.sp;4;0,004;;;;10;0,0032;;;
E1;PO;Non Brouté;Exclos;3;Pol.sp;5;0,0039;;;;2;0,0039;;;
E1;PO;Non Brouté;Exclos;3;PV;;0,0495;;;;;;;;
E1;PO;Non Brouté;Exclos;3;Lichen;;0,1037;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Ple.sch;1;0,8202;19,6;9,8;2,4087;;;;;
E1;PO;Non Brouté;Exclos;4;Aul.tur;2;0,5398;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Hep.sp;3;0,1181;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Sco.cos;4;0,1308;;;;10;0,012;;;
E1;PO;Non Brouté;Exclos;4;NI1;5;0,0155;;;;14;0,0155;;;
E1;PO;Non Brouté;Exclos;4;PV;;0,1553;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Lichen;;0,0129;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Mélange;;0,2561;;;;;;;;
E1;PO;Non Brouté;Exclos;4;Mélange_org;;0,0851;;;;;;;;
E1;PO;Brouté;Témoin;1;Ple.sch;1;0,9428;19,6;;1,8609;;;;;
E1;PO;Brouté;Témoin;1;Tom.nit;2;0,2687;;;;;;;;
E1;PO;Brouté;Témoin;1;Aul.tur;3;0,0889;;;;;;;;
E1;PO;Brouté;Témoin;1;Sco.cos;4;0,0052;;;;11;0,0052;;;
E1;PO;Brouté;Témoin;1;Mélange;;0,0713;;;;;;;;
E1;PO;Brouté;Témoin;1;Mélange_org;;0,047;;;;;;;;
E1;PO;Brouté;Témoin;1;PV;;0,0547;;;;;;;;
E1;PO;Brouté;Témoin;2;Ple.sch;1;0,6254;19,6;;3,4323;;;;;
E1;PO;Brouté;Témoin;2;Aul.tur;2;0,4633;;;;;;;;
E1;PO;Brouté;Témoin;2;Tom.nit;3;0,1946;;;;10;0,0826;;;
E1;PO;Brouté;Témoin;2;Dis.sp;4;0,0608;;;;10;0,0085;;;
E1;PO;Brouté;Témoin;2;Pol.sp;5;0,0547;;;;2;0,0547;;;
E1;PO;Brouté;Témoin;2;Hep.sp;6;0,032;;;;15;0,0059;;;
E1;PO;Brouté;Témoin;2;PV;;0,2046;;;;;;;;
E1;PO;Brouté;Témoin;2;Mélange;;0,2864;;;;;;;;
E1;PO;Brouté;Témoin;2;Mélange_org;;0,1239;;;;;;;;
E1;PO;Brouté;Témoin;4;Ple.sch;1;0,7872;19,6;;1,7579;;;;;
E1;PO;Brouté;Témoin;4;Sco.cos;2;0,0195;;;;;;;;
E1;PO;Brouté;Témoin;4;Aul.tur;3;0,0038;;;;;;;;
E1;PO;Brouté;Témoin;4;Pol.sp;4;0,0002;;;;;;;;
E1;PO;Brouté;Témoin;4;Mélange;;0,06;;;;;;;;
E1;PO;Brouté;Témoin;4;Mélange_org;;0,0394;;;;;;;;
E1;PO;Brouté;Témoin;4;PV;;0,4299;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Sco.cos;1;0,3876;19,6;9,8;1,6928;;;;;
F1;PO;Non Brouté;Exclos;1;Aul.tur;2;0,2362;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Hep.sp;3;0,1221;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Dic.acu;4;0,0186;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Pol.sp;5;0,0093;;;;6;0,0093;;;
F1;PO;Non Brouté;Exclos;1;Ple.sch;6;0,0121;;;;2;0,0121;;;
F1;PO;Non Brouté;Exclos;1;NI1;7;0,0005;;;;2;0,0005;;;
F1;PO;Non Brouté;Exclos;1;PV;;0,2266;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Lichen;;0,186;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Mélange;;0,3767;;;;;;;;
F1;PO;Non Brouté;Exclos;1;Mélange_org;;0,0991;;;;;;;;
F1;PO;Non Brouté;Exclos;2;Aul.tur;1;0,2514;19,6;9,8;1,2705;;;;;
F1;PO;Non Brouté;Exclos;2;Sco.cos;2;0,094;;;;;;;;
F1;PO;Non Brouté;Exclos;2;Pol.sp;3;0,054;;;;;;;;
F1;PO;Non Brouté;Exclos;2;Ple.sch;4;0,0516;;;;;;;;
F1;PO;Non Brouté;Exclos;2;NI2;5;0,0233;;;;10;0,0079;;;
F1;PO;Non Brouté;Exclos;2;Dic.acu;6;0,0201;;;;5;0,0201;;;
F1;PO;Non Brouté;Exclos;2;Hep.sp;7;0,0149;;;;;;;;
F1;PO;Non Brouté;Exclos;2;Lichen;;0,3176;;;;;;;;
F1;PO;Non Brouté;Exclos;2;PV;;0,3401;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Aul.tur;1;0,8409;19,6;9,8;2,2203;;;;;
F1;PO;Non Brouté;Exclos;3;Tom.nit;2;0,4457;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Hep.sp;3;0,3265;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Dic.acu;4;0,0717;;;;9;0,0717;;;
F1;PO;Non Brouté;Exclos;3;Ple.sch;5;0,0427;;;;;;;;
F1;PO;Non Brouté;Exclos;3;NI3;6;0,0455;;;;10;0,0072;;;
F1;PO;Non Brouté;Exclos;3;Sco.cos;7;0,0269;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Pol.sp;8;0,0105;;;;;;;;
F1;PO;Non Brouté;Exclos;3;NI4;9;0,0025;;;;1;0,0025;;;
F1;PO;Non Brouté;Exclos;3;PV;;0,0432;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Lichen;;0,0058;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Mélange;;0,1792;;;;;;;;
F1;PO;Non Brouté;Exclos;3;Mélange_org;;0,0167;;;;;;;;
F1;PO;Brouté;Témoin;1;Hep.sp;1;0,4692;19,6;9,8;2,4616;;;;;
F1;PO;Brouté;Témoin;1;Dic.acu;2;0,258;;;;;;;;
F1;PO;Brouté;Témoin;1;Aul.tur;3;0,385;;;;;;;;
F1;PO;Brouté;Témoin;1;Sco.cos;4;0,1466;;;;;;;;
F1;PO;Brouté;Témoin;1;Ple.sch;5;0,0771;;;;4;0,0909;;;
F1;PO;Brouté;Témoin;1;Rac.can;6;0,1022;;;;;;;;
F1;PO;Brouté;Témoin;1;NI1;7;0,0004;;;;1;0,0004;;;
F1;PO;Brouté;Témoin;1;NI2;8;0,0019;;;;2;0,0019;;;
F1;PO;Brouté;Témoin;1;PV;;0,0226;;;;;;;;
F1;PO;Brouté;Témoin;1;Mélange;;0,3043;;;;;;;;
F1;PO;Brouté;Témoin;1;Mélange_org;;0,0655;;;;;;;;
F1;PO;Brouté;Témoin;1;Lichen;;0,1458;;;;;;;;
F1;PO;Brouté;Témoin;2;Aul.tur;1;0,6999;19,6;9,8;2,1062;;;;;
F1;PO;Brouté;Témoin;2;Sco.cos;2;0,1629;;;;;;;;
F1;PO;Brouté;Témoin;2;Dic.acu;3;0,142;;;;;;;;
F1;PO;Brouté;Témoin;2;Rac.can;4;0,0683;;;;10;0,0217;;;
F1;PO;Brouté;Témoin;2;Hep.sp;5;0,0903;;;;;;;;
F1;PO;Brouté;Témoin;2;Ple.sch;6;0,0512;;;;;;;;
F1;PO;Brouté;Témoin;2;NI3;7;0,0232;;;;10;0,004;;;
F1;PO;Brouté;Témoin;2;NI4;8;0,0322;;;;10;0,0028;;;
F1;PO;Brouté;Témoin;2;NI5;9;0,0071;;;;10;0,005;;;
F1;PO;Brouté;Témoin;2;NI6;10;0,0034;;;;3;0,0034;;;
F1;PO;Brouté;Témoin;2;PV;;0,1045;;;;;;;;
F1;PO;Brouté;Témoin;2;Mélange;;0,1986;;;;;;;;
F1;PO;Brouté;Témoin;2;Mélange_org;;0,0564;;;;;;;;
F1;PO;Brouté;Témoin;2;Lichen;;0,0561;;;;;;;;
F1;PO;Brouté;Témoin;3;Aul.tur;1;0,4049;19,6;9,8;2,1726;;;;;
F1;PO;Brouté;Témoin;3;Dic.acu;2;0,3516;;;;;;;;
F1;PO;Brouté;Témoin;3;Ple.sch;3;0,2932;;;;;;;;
F1;PO;Brouté;Témoin;3;Hep.sp;4;0,2032;;;;;;;;
F1;PO;Brouté;Témoin;3;Sco.cos;5;0,0732;;;;;;;;
F1;PO;Brouté;Témoin;3;NI7;6;0,0183;;;;10;0,0034;;;
F1;PO;Brouté;Témoin;3;NI8;7;0,0313;;;;2;0,0313;;;
F1;PO;Brouté;Témoin;3;NI9;8;0,0313;;;;2;0,0313;;;
F1;PO;Brouté;Témoin;3;PV;;0,0547;;;;;;;;
F1;PO;Brouté;Témoin;3;Mélange;;0,1759;;;;;;;;
F1;PO;Brouté;Témoin;3;Mélange_org;;0,0488;;;;;;;;
F1;PO;Brouté;Témoin;3;Lichen;;0,0995;;;;;;;;
F1;PO;Brouté;Témoin;4;Sco.cos;1;0,3169;19,6;9,8;1,9166;;;;;
F1;PO;Brouté;Témoin;4;Dic.acu;2;0,1746;;;;;;;;
F1;PO;Brouté;Témoin;4;Hep.sp;3;0,1049;;;;;;;;
F1;PO;Brouté;Témoin;4;Aul.tur;4;0,1341;;;;;;;;
F1;PO;Brouté;Témoin;4;Ple.sch;5;0,0982;;;;;;;;
F1;PO;Brouté;Témoin;4;NI10;6;0,0151;;;;10;0,0028;;;
F1;PO;Brouté;Témoin;4;NI11;7;0,0243;;;;14;0,0243;;;
F1;PO;Brouté;Témoin;4;NI12;8;0,0026;;;;1;0,0026;;;
F1;PO;Brouté;Témoin;4;PV;;0,1223;;;;;;;;
F1;PO;Brouté;Témoin;4;Mélange;;0,3061;;;;;;;;
F1;PO;Brouté;Témoin;4;Mélange_org;;0,0894;;;;;;;;
F1;PO;Brouté;Témoin;4;Lichen;;0,2162;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Dic.acu;1;1,6448;19,6;;3,792;;;;;
G1;PO;Non Brouté;Exclos;1;Aul.tur;2;0,4241;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Ple.sch;3;0,4541;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Hep.sp;4;0,1962;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Sco.cos;5;0,0356;;;;10;0,0225;;;
G1;PO;Non Brouté;Exclos;1;NI1;6;0,0178;;;;8;0,0091;;;
G1;PO;Non Brouté;Exclos;1;Pol.sp;7;0,0178;;;;3;0,0178;;;
G1;PO;Non Brouté;Exclos;1;NI2;8;0,0045;;;;4;0,0045;;;
G1;PO;Non Brouté;Exclos;1;NI3;9;0,0055;;;;1;0,0055;;;
G1;PO;Non Brouté;Exclos;1;PV;;0,1779;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Lichen;;0,0255;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Mélange;;0,6401;;;;;;;;
G1;PO;Non Brouté;Exclos;1;Mélange_org;;0,3148;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Ple.sch;1;0,4024;19,6;19,6;2,4127;;;;;
G1;PO;Non Brouté;Exclos;2;Aul.tur;2;0,2755;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Dic.acu;3;0,1374;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Hep.sp;4;0,0707;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Hep.sp;5;0,0158;;;;10;0,0041;;;
G1;PO;Non Brouté;Exclos;2;Pol.sp;6;0,0339;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Dis.sp;7;0,0072;;;;10;0,0016;;;
G1;PO;Non Brouté;Exclos;2;NI4;8;0,0333;;;;14;0,0333;;sporophyte;
G1;PO;Non Brouté;Exclos;2;NI5;8;0,0148;;;;4;0,0148;;;
G1;PO;Non Brouté;Exclos;2;NI6;9;0,0039;;;;1;0,0039;;;
G1;PO;Non Brouté;Exclos;2;NI7;10;0,0034;;;;4;0,0034;;;
G1;PO;Non Brouté;Exclos;2;Mélange;;0,7607;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Mélange_org;;0,4929;;;;;;;;
G1;PO;Non Brouté;Exclos;2;PV;;0,2821;;;;;;;;
G1;PO;Non Brouté;Exclos;2;Lichen;;0,0046;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Aul.tur;1;0,5426;19,6;9,8;2,8171;;;;;
G1;PO;Non Brouté;Exclos;3;Pol.sp;2;0,3466;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Dic.acu;3;0,2782;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Hep.sp;4;0,0812;;;;;;;;
G1;PO;Non Brouté;Exclos;3;NI8;5;0,0535;;;;15;0,0109;;;
G1;PO;Non Brouté;Exclos;3;Ple.sch;6;0,0496;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Sco.cos;7;0,0112;;;;;;;;
G1;PO;Non Brouté;Exclos;3;PV;;0,1432;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Lichen;;0,0464;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Mélange;;0,6245;;;;;;;;
G1;PO;Non Brouté;Exclos;3;Mélange_org;;0,3206;;;;;;;;
G1;PO;Brouté;Témoin;1;Dic.acu;1;0,4212;19,6;9,8;3,5829;10;0,0447;;;
G1;PO;Brouté;Témoin;1;Aul.tur;2;0,5291;;;;;;;;
G1;PO;Brouté;Témoin;1;Ple.sch;3;0,3829;;;;;;;;
G1;PO;Brouté;Témoin;1;Sco.cos;4;0,0796;;;;;;;;
G1;PO;Brouté;Témoin;1;NI1;5;0,0239;;;;10;0,0056;;;
G1;PO;Brouté;Témoin;1;NI2;6;0,0025;;;;7;0,0025;;;
G1;PO;Brouté;Témoin;1;PV;;0,4279;;;;;;;;
G1;PO;Brouté;Témoin;1;Mélange;;1,0907;;;;;;;;
G1;PO;Brouté;Témoin;1;Mélange_org;;0,426;;;;;;;;
G1;PO;Brouté;Témoin;2;Aul.tur;1;1,0217;19,6;19,6;5,7312;;;;;
G1;PO;Brouté;Témoin;2;Dis.sp;2;0,017;;;;15;0,0104;;;
G1;PO;Brouté;Témoin;2;NI3;3;0,0043;;;;5;0,0043;;;
G1;PO;Brouté;Témoin;2;Mélange;;0,165;;;;;;;;
G1;PO;Brouté;Témoin;2;Mélange_org;;0,1206;;;;;;;;
G1;PO;Brouté;Témoin;2;PV;;0,1449;;;;;;;;
G1;PO;Brouté;Témoin;2;Lichen;;0,0446;;;;;;;;
G1;PO;Brouté;Témoin;3;Ple.sch;1;0,506;19,6;9,8;6,2885;;;;;
G1;PO;Brouté;Témoin;3;Aul.tur;2;0,2717;;;;;;;;
G1;PO;Brouté;Témoin;3;Dic.acu;3;0,093;;;;;;;;
G1;PO;Brouté;Témoin;3;NI4;4;0,0288;;;;10;0,0053;;;
G1;PO;Brouté;Témoin;3;Sco.cos;5;0,02;;;;16;0,02;;;
G1;PO;Brouté;Témoin;3;Tom.nit;6;0,0082;;;;6;0,0082;;;
G1;PO;Brouté;Témoin;3;Hep.sp;7;0,0069;;;;7;0,0069;;;
G1;PO;Brouté;Témoin;3;Mélange;;1,534;;;;;;;;
G1;PO;Brouté;Témoin;3;Mélange_org;;0,575;;;;;;;;
G1;PO;Brouté;Témoin;3;PV;;2,7162;;;;;;;;
G1;PO;Brouté;Témoin;3;Lichen;;0,0331;;;;;;;;
