Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Hauteur_motte1;Hauteur_motte2;Hauteur_motte3;Hauteur_motte4;Hauteur_motte5;Hauteur_motteMoy.;Temps;Date/h;Temps_écoulé ;Masse_pétri;Biom_sec+Pétri;Biom_sec;Eau_réhyd;Eau_libre;Eau_retention(t0);Biom_hum+Pétri;Biom_hum;Eau_motte_t;Tpièce;hum.pièce;Vperte_eau;Eau_retention(tf);Mt/M0;pente;WRC_m60h;WRC_m60j;WRC;WHC;Notes;Temps hyd.
;;;;;;;;;;;7;27/06/19 12:02;49:49:00;;;;;;;12,4671;1,4251;0,0504000000000004;;;;;0,00119231806503812;;;;;;;
;;;;;;;;;;;8;27/06/19 16:19;54:06:00;;;;;;;12,4651;1,4231;0,0483999999999998;;;;;0,00114500385610802;;;;;;;
;;;;;;;;;;;9;28/06/19 09:06;70:53:00;;;;;;;12,459;1,417;0,0422999999999998;;;;;0,00100069551887127;;;;;;;
ROC8;1;Brouté;Témoin;1;1,5;1,5;0,5;0,5;1,5;1,1;0;25/06/19 10:13;00:00:00;10,0295;;2,6545;110;96;14;20,3003;10,2708;7,6163;;;-2,83367780683515;0,026279902053117;1;-0,987618363016676;23:28:01,37;30/12/99 12:09;12,1505555555556;5,27406291203616;;15-16
;;;;;;;;;;;1;25/06/19 12:39;02:26:00;;;;;;;19,3264;9,2969;6,6424;;;;;0,872129511705159;;;;;;;
;;;;;;;;;;;2;25/06/19 16:10;05:57:00;;;;;;;18,0882;8,0587;5,4042;;;;;0,709557134041464;;;;;;;
;;;;;;;;;;;3;26/06/19 08:57;22:44:00;;;;;;;13,0573;3,0278;0,373299999999999;;;;;0,0490133004214644;;;;;;;
;;;;;;;;;;;4;26/06/19 12:27;26:14:00;;;;;;;12,7978;2,7683;0,1138;;;;;0,0149416383283221;;;;;;;
;;;;;;;;;;;5;26/06/19 16:27;30:14:00;;;;;;;12,7566;2,7271;0,0726;;;;;0,00953218754513347;;;;;;;
;;;;;;;;;;;6;27/06/19 08:57;46:44:00;;;;;;;12,7541;2,7246;0,0700999999999987;;;;;0,00920394417236699;;;;;;;
;;;;;;;;;;;7;27/06/19 12:03;49:50:00;;;;;;;12,7548;2,7253;0,0707999999999989;;;;;0,00929585231674158;;;;;;;
;;;;;;;;;;;8;27/06/19 16:20;54:07:00;;;;;;;12,7538;2,7243;0,0697999999999994;;;;;0,00916455496763513;;;;;;;
;;;;;;;;;;;9;28/06/19 09:07;70:54:00;;;;;;;12,7495;2,72;0,0654999999999988;;;;;0,008599976366477;;;;;;;
ROC8;1;Brouté;Témoin;2;3;2,5;;;;2,75;0;03/12/19 09:00;00:00:00;1,3284;5,3263;3,9979;110;70;40;28,0505;26,7221;22,7242;20;26;-4,40113567842925;0,0383388779109032;1;-0,774297899542879;24:18:01,82;30/12/99 15:29;15,4977777777778;10,0052527576978;;
;;;;;;;;;;;1;03/12/19 11:23;02:23:00;;;;;;;26,473;25,1446;21,1467;20;27;;;0,93058061449908;;;;;;;
;;;;;;;;;;;2;03/12/19 18:12;09:11:59;;;;;;;22,2199;20,8915;16,8936;20;30;;;0,743418910236664;;;;;;;
;;;;;;;;;;;3;04/12/19 08:57;23:57:00;;;;;;;10,5459;9,2175;5,2196;20;29;;;0,229693454555056;;;;;;;
;;;;;;;;;;;4;04/12/19 13:17;28:17:00;;;;;;;8,9024;7,574;3,5761;20,1;28;;;0,157369676380247;;;;;;;
;;;;;;;;;;;5;04/12/19 16:56;31:56:00;;;;;;;7,4852;6,1568;2,1589;20;27;;;0,09500444460091;;;;;;;
;;;;;;;;;;;6;05/12/19 08:44;47:44:00;;;;;;;5,5067;4,1783;0,180400000000001;20;21;;;0,00793867330863135;;;;;;;
;;;;;;;;;;;7;05/12/19 11:43;50:43:00;;;;;;;5,4815;4,1531;0,1552;20,3;26;;;0,00682972337860078;;;;;;;
;;;;;;;;;;;8;05/12/19 16:40;55:40:00;;;;;;;5,4735;4,1451;0,1472;20,1;25;;;0,00647767578176569;;;;;;;
;;;;;;;;;;;9;06/12/19 08:35;71:35:00;;;;;;;5,4566;4,1282;0,1303;20;19;;;0,00573397523345157;;;;;;;
ROC8;1;Brouté;Témoin;3;2;;;;;2;0;03/12/19 09:00;00:00:00;1,2975;3,1799;1,8824;110;78;32;14,4528;13,1553;11,2729;20;26;-5,31325790232746;0,0334546323841904;1;-0,887231916839607;24:07:42,51;30/12/99 13:31;13,5252777777778;16,9995750106247;Structure détruite pour retirer la terre;
;;;;;;;;;;;1;03/12/19 11:24;02:23:59;;;;;;;13,4829;12,1854;10,303;20;27;;;0,913961802198192;;;;;;;
;;;;;;;;;;;2;03/12/19 18:12;09:11:59;;;;;;;10,8211;9,5236;7,6412;20;30;;;0,677838000869342;;;;;;;
;;;;;;;;;;;3;04/12/19 08:57;23:57:00;;;;;;;4,4808;3,1833;1,3009;20;29;;;0,115400651119055;;;;;;;
;;;;;;;;;;;4;04/12/19 13:17;28:17:00;;;;;;;3,6509;2,3534;0,471;20,1;28;;;0,041781617862307;;;;;;;
;;;;;;;;;;;5;04/12/19 16:56;31:56:00;;;;;;;3,3162;2,0187;0,1363;20;27;;;0,0120909437677971;;;;;;;
;;;;;;;;;;;6;05/12/19 08:44;47:44:00;;;;;;;3,242;1,9445;0,0621;20;21;;;0,00550878655891563;;;;;;;
;;;;;;;;;;;7;05/12/19 11:44;50:44:00;;;;;;;3,2447;1,9472;0,0648;20,3;26;;;0,00574829901799891;;;;;;;
;;;;;;;;;;;8;05/12/19 16:40;55:40:00;;;;;;;3,2454;1,9479;0,0655000000000001;20,1;25;;;0,00581039484072422;;;;;;;
;;;;;;;;;;;9;06/12/19 08:36;71:36:00;;;;;;;3,2394;1,9419;0,0594999999999999;20;19;;;0,00527814493165023;;;;;;;
ROC8;1;Brouté;Témoin;4;2,5;2;1,5;2;2,5;2,1;0;25/06/19 10:14;00:00:00;10,139;;5,1436;110;92;18;28,5289;18,3899;13,2463;;;-1,60148247711138;0,0270287347383158;1;-0,621863106623742;23:35:36,39;30/12/99 19:17;19,2969444444444;3,49949451745859;;15-16
;;;;;;;;;;;1;25/06/19 12:39;02:25:00;;;;;;;27,459;17,32;12,1764;;;;;0,919230275624136;;;;;;;
;;;;;;;;;;;2;25/06/19 16:10;05:55:59;;;;;;;26,0946;15,9556;10,812;;;;;0,816227927798706;;;;;;;
;;;;;;;;;;;3;26/06/19 08:58;22:44:00;;;;;;;20,2288;10,0898;4,9462;;;;;0,373402384061964;;;;;;;
;;;;;;;;;;;4;26/06/19 12:27;26:13:00;;;;;;;19,2866;9,1476;4,004;;;;;0,302273087579173;;;;;;;
;;;;;;;;;;;5;26/06/19 16:27;30:13:00;;;;;;;18,1913;8,0523;2,9087;;;;;0,219585846613771;;;;;;;
;;;;;;;;;;;6;27/06/19 08:58;46:44:00;;;;;;;15,454;5,315;0,171400000000001;;;;;0,0129394623404272;;;;;;;
;;;;;;;;;;;7;27/06/19 12:03;49:49:00;;;;;;;15,4189;5,2799;0,136300000000001;;;;;0,0102896657934669;;;;;;;
;;;;;;;;;;;8;27/06/19 16:20;54:06:00;;;;;;;15,4122;5,2732;0,129600000000001;;;;;0,00978386417339188;;;;;;;
;;;;;;;;;;;9;28/06/19 09:07;70:53:00;;;;;;;15,4014;5,2624;0,118800000000001;;;;;0,00896854215894258;;;;;;;
ROC8;1;Non Brouté;Exclos;1;3,5;4;4;4;4,5;4;0;14/05/19 09:33;00:00:00;10,0564;20,9473;10,6806;100;62;38;52,7324;42,676;31,9954;20,1;25;-1,23511683315071;0,0341436810666067;1;-0,412302670013484;23:41:12,13;31/12/99 05:06;29,1047222222222;3,5578525550999;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;1;14/05/19 12:32;02:58:59;;;;;;;50,5423;40,4859;29,8053;20,1;30;;;0,931549535245691;;;;;;Beaucoup de terre et plantes vasculaires mélangées à a motte, très peu de mousse, voir si considère vraiment la mesure;
;;;;;;;;;;;2;14/05/19 16:12;06:39:00;;;;;;;48,3162;38,2598;27,5792;20;30;;;0,861973908749383;;;;;;;
;;;;;;;;;;;3;15/05/19 08:59;23:25:59;;;;;;;39,5511;29,4947;18,8141;20;26;;;0,588025153615832;;;;;;;
;;;;;;;;;;;4;15/05/19 12:19;26:46:00;;;;;;;37,4995;27,4431;16,7625;20,2;24;;;0,523903436118942;;;;;;;
;;;;;;;;;;;5;15/05/19 16:00;30:27:00;;;;;;;35,5422;25,4858;14,8052;19,9;28;;;0,462729017296236;;;;;;;
;;;;;;;;;;;6;16/05/19 08:52;47:19:00;;;;;;;26,3865;16,3301;5,6495;20,1;31;;;0,176572257261981;;;;;;;
;;;;;;;;;;;7;16/05/19 11:52;50:19:00;;;;;;;25,2766;15,2202;4,5396;20;28;;;0,141882895666252;;;;;;;
;;;;;;;;;;;8;16/05/19 16:03;54:30:00;;;;;;;23,9317;13,8753;3,1947;20,1;27;;;0,0998487282546866;;;;;;;
;;;;;;;;;;;9;17/05/19 08:46;71:13:00;;;;;;;21,3278;11,2714;0,5908;20;27;;;0,0184651543659401;;;;;;;
;;;;;;;;;;;10;17/05/19 11:31;73:58:00;;;;;;;21,1458;11,0894;0,408800000000001;20,1;25;;;0,0127768366702714;;;;;;;
;;;;;;;;;;;11;17/05/19 15:57;78:24:00;;;;;;;21,0001;10,9437;0,2631;20;32;;;0,00822305706445301;;;;;;;
;;;;;;;;;;;12;18/05/19 08:32;94:59:00;;;;;;;20,933;10,8766;0,196;19,9;30;;;0,00612588059533557;;;;;;;
ROC8;1;Non Brouté;Exclos;2;1,5;;;;;1,5;0;03/12/19 09:01;00:00:00;1,3432;2,5169;1,1737;110;82;28;12,0272;10,684;9,5103;20;26;-7,76819727444925;0,0391922978614637;1;-0,958700897029651;23:57:00,53;30/12/99 12:31;12,5169444444444;23,8561813069779;Structure détruite pour retirer la terre;
;;;;;;;;;;;1;03/12/19 11:24;02:22:59;;;;;;;11,099;9,7558;8,5821;20;27;;;0,902400555187533;;;;;;;
;;;;;;;;;;;2;03/12/19 18:12;09:10:59;;;;;;;8,4911;7,1479;5,9742;20;30;;;0,628182076275196;;;;;;;
;;;;;;;;;;;3;04/12/19 08:58;23:57:00;;;;;;;2,9198;1,5766;0,4029;20;29;;;0,0423645941768398;;;;;;;
;;;;;;;;;;;4;04/12/19 13:18;28:17:00;;;;;;;2,6063;1,2631;0,0893999999999999;20,1;28;;;0,00940033437430995;;;;;;;
;;;;;;;;;;;5;04/12/19 16:56;31:55:00;;;;;;;2,5673;1,2241;0,0503999999999998;20;27;;;0,00529951736538277;;;;;;;
;;;;;;;;;;;6;05/12/19 08:45;47:44:00;;;;;;;2,5619;1,2187;0,0449999999999999;20;21;;;0,00473171193337749;;;;;;;
;;;;;;;;;;;7;05/12/19 11:44;50:43:00;;;;;;;2,5633;1,2201;0,0463999999999998;20,3;26;;;0,00487892074908255;;;;;;;
;;;;;;;;;;;8;05/12/19 16:41;55:40:00;;;;;;;2,5632;1,22;0,0463;20,1;25;;;0,00486840583367507;;;;;;;
;;;;;;;;;;;9;06/12/19 08:36;71:35:00;;;;;;;2,5588;1,2156;0,0419000000000001;20;19;;;0,00440574955574483;;;;;;;
ROC8;1;Non Brouté;Exclos;3;4,5;4,5;4;2,5;5;4,1;0;14/05/19 09:29;00:00:00;10,0405;21,1309;10,8176;70;40;30;45,3219;35,2814;24,4638;20,1;25;-1,08313367339684;0,0217793225854164;1;-0,47894876614989;23:22:38,68;31/12/99 01:03;25,055;2,77325839372874;Présence de terre mélangée à travers la motte;
;;;;;;;;;;;1;14/05/19 12:31;03:01:59;;;;;;;43,0414;33,0009;22,1833;20,1;30;;;0,906780630973111;;;;;;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;2;14/05/19 16:11;06:42:00;;;;;;;40,8599;30,8194;20,0018;20;30;;;0,81760805761983;;;;;;;
;;;;;;;;;;;3;15/05/19 08:58;23:29:00;;;;;;;33,0248;22,9843;12,1667;20;26;;;0,497334837596776;;;;;;;
;;;;;;;;;;;4;15/05/19 12:18;26:49:00;;;;;;;31,5427;21,5022;10,6846;20,2;24;;;0,436751444992193;;;;;;;
;;;;;;;;;;;5;15/05/19 15:59;30:30:00;;;;;;;30,1342;20,0937;9,2761;19,9;28;;;0,379176579272231;;;;;;;
;;;;;;;;;;;6;16/05/19 08:51;47:22:00;;;;;;;25,0576;15,0171;4,1995;20,1;31;;;0,171661802336514;;;;;;;
;;;;;;;;;;;7;16/05/19 11:51;50:22:00;;;;;;;24,3301;14,2896;3,472;20;28;;;0,141923985644095;;;;;;;
