"Titre de tracé : 20177023"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177023, SEN S/N: 20177023)","Coupleur détaché (LGR S/N: 20177023)","Pile défectueuse (LGR S/N: 20177023)","Coupleur attaché (LGR S/N: 20177023)","Hôte connecté (LGR S/N: 20177023)","Fin de fichier (LGR S/N: 20177023)"
5697,03/08/19 05:57:23 AM,-20.144,,,,,
5698,03/08/19 06:57:23 AM,-20.144,,,,,
5699,03/08/19 07:57:23 AM,-20.144,,,,,
5700,03/08/19 08:57:23 AM,-20.144,,,,,
5701,03/08/19 09:57:23 AM,-20.144,,,,,
5702,03/08/19 10:57:23 AM,-20.144,,,,,
5703,03/08/19 11:57:23 AM,-20.144,,,,,
5704,03/08/19 12:57:23 PM,-20.144,,,,,
5705,03/08/19 01:57:23 PM,-20.144,,,,,
5706,03/08/19 02:57:23 PM,-20.144,,,,,
5707,03/08/19 03:57:23 PM,-20.333,,,,,
5708,03/08/19 04:57:23 PM,-20.144,,,,,
5709,03/08/19 05:57:23 PM,-20.333,,,,,
5710,03/08/19 06:57:23 PM,-20.333,,,,,
5711,03/08/19 07:57:23 PM,-20.333,,,,,
5712,03/08/19 08:57:23 PM,-20.333,,,,,
5713,03/08/19 09:57:23 PM,-20.333,,,,,
5714,03/08/19 10:57:23 PM,-20.333,,,,,
5715,03/08/19 11:57:23 PM,-20.333,,,,,
5716,03/09/19 12:57:23 AM,-20.333,,,,,
5717,03/09/19 01:57:23 AM,-20.333,,,,,
5718,03/09/19 02:57:23 AM,-20.333,,,,,
5719,03/09/19 03:57:23 AM,-20.333,,,,,
5720,03/09/19 04:57:23 AM,-20.333,,,,,
5721,03/09/19 05:57:23 AM,-20.333,,,,,
5722,03/09/19 06:57:23 AM,-20.333,,,,,
5723,03/09/19 07:57:23 AM,-20.333,,,,,
5724,03/09/19 08:57:23 AM,-20.333,,,,,
5725,03/09/19 09:57:23 AM,-20.333,,,,,
5726,03/09/19 10:57:23 AM,-20.333,,,,,
5727,03/09/19 11:57:23 AM,-20.333,,,,,
5728,03/09/19 12:57:23 PM,-20.333,,,,,
5729,03/09/19 01:57:23 PM,-20.333,,,,,
5730,03/09/19 02:57:23 PM,-20.333,,,,,
5731,03/09/19 03:57:23 PM,-20.333,,,,,
5732,03/09/19 04:57:23 PM,-20.333,,,,,
5733,03/09/19 05:57:23 PM,-20.333,,,,,
5734,03/09/19 06:57:23 PM,-20.333,,,,,
5735,03/09/19 07:57:23 PM,-20.333,,,,,
5736,03/09/19 08:57:23 PM,-20.523,,,,,
5737,03/09/19 09:57:23 PM,-20.523,,,,,
5738,03/09/19 10:57:23 PM,-20.523,,,,,
5739,03/09/19 11:57:23 PM,-20.523,,,,,
5740,03/10/19 12:57:23 AM,-20.523,,,,,
5741,03/10/19 01:57:23 AM,-20.523,,,,,
5742,03/10/19 02:57:23 AM,-20.523,,,,,
5743,03/10/19 03:57:23 AM,-20.523,,,,,
5744,03/10/19 04:57:23 AM,-20.523,,,,,
5745,03/10/19 05:57:23 AM,-20.523,,,,,
5746,03/10/19 06:57:23 AM,-20.523,,,,,
5747,03/10/19 07:57:23 AM,-20.523,,,,,
5748,03/10/19 08:57:23 AM,-20.523,,,,,
5749,03/10/19 09:57:23 AM,-20.523,,,,,
5750,03/10/19 10:57:23 AM,-20.523,,,,,
5751,03/10/19 11:57:23 AM,-20.523,,,,,
5752,03/10/19 12:57:23 PM,-20.523,,,,,
5753,03/10/19 01:57:23 PM,-20.523,,,,,
5754,03/10/19 02:57:23 PM,-20.523,,,,,
5755,03/10/19 03:57:23 PM,-20.523,,,,,
5756,03/10/19 04:57:23 PM,-20.523,,,,,
5757,03/10/19 05:57:23 PM,-20.523,,,,,
5758,03/10/19 06:57:23 PM,-20.523,,,,,
5759,03/10/19 07:57:23 PM,-20.523,,,,,
5760,03/10/19 08:57:23 PM,-20.523,,,,,
5761,03/10/19 09:57:23 PM,-20.523,,,,,
5762,03/10/19 10:57:23 PM,-20.523,,,,,
5763,03/10/19 11:57:23 PM,-20.523,,,,,
5764,03/11/19 12:57:23 AM,-20.523,,,,,
5765,03/11/19 01:57:23 AM,-20.523,,,,,
5766,03/11/19 02:57:23 AM,-20.523,,,,,
5767,03/11/19 03:57:23 AM,-20.333,,,,,
5768,03/11/19 04:57:23 AM,-20.333,,,,,
5769,03/11/19 05:57:23 AM,-20.333,,,,,
5770,03/11/19 06:57:23 AM,-20.333,,,,,
5771,03/11/19 07:57:23 AM,-20.333,,,,,
5772,03/11/19 08:57:23 AM,-20.333,,,,,
5773,03/11/19 09:57:23 AM,-20.333,,,,,
5774,03/11/19 10:57:23 AM,-20.333,,,,,
5775,03/11/19 11:57:23 AM,-20.333,,,,,
5776,03/11/19 12:57:23 PM,-20.333,,,,,
5777,03/11/19 01:57:23 PM,-20.333,,,,,
5778,03/11/19 02:57:23 PM,-20.333,,,,,
5779,03/11/19 03:57:23 PM,-20.333,,,,,
5780,03/11/19 04:57:23 PM,-20.333,,,,,
5781,03/11/19 05:57:23 PM,-20.333,,,,,
5782,03/11/19 06:57:23 PM,-20.333,,,,,
5783,03/11/19 07:57:23 PM,-20.333,,,,,
5784,03/11/19 08:57:23 PM,-20.333,,,,,
5785,03/11/19 09:57:23 PM,-20.333,,,,,
5786,03/11/19 10:57:23 PM,-20.333,,,,,
5787,03/11/19 11:57:23 PM,-20.333,,,,,
5788,03/12/19 12:57:23 AM,-20.144,,,,,
5789,03/12/19 01:57:23 AM,-20.144,,,,,
5790,03/12/19 02:57:23 AM,-20.144,,,,,
5791,03/12/19 03:57:23 AM,-20.144,,,,,
5792,03/12/19 04:57:23 AM,-20.144,,,,,
5793,03/12/19 05:57:23 AM,-20.144,,,,,
5794,03/12/19 06:57:23 AM,-20.144,,,,,
5795,03/12/19 07:57:23 AM,-20.144,,,,,
5796,03/12/19 08:57:23 AM,-20.144,,,,,
5797,03/12/19 09:57:23 AM,-20.144,,,,,
5798,03/12/19 10:57:23 AM,-20.144,,,,,
5799,03/12/19 11:57:23 AM,-20.144,,,,,
5800,03/12/19 12:57:23 PM,-20.144,,,,,
5801,03/12/19 01:57:23 PM,-20.144,,,,,
5802,03/12/19 02:57:23 PM,-20.144,,,,,
5803,03/12/19 03:57:23 PM,-20.144,,,,,
5804,03/12/19 04:57:23 PM,-20.144,,,,,
5805,03/12/19 05:57:23 PM,-20.144,,,,,
5806,03/12/19 06:57:23 PM,-20.144,,,,,
5807,03/12/19 07:57:23 PM,-20.144,,,,,
5808,03/12/19 08:57:23 PM,-20.144,,,,,
5809,03/12/19 09:57:23 PM,-20.144,,,,,
5810,03/12/19 10:57:23 PM,-20.144,,,,,
5811,03/12/19 11:57:23 PM,-20.144,,,,,
5812,03/13/19 12:57:23 AM,-20.144,,,,,
5813,03/13/19 01:57:23 AM,-20.144,,,,,
5814,03/13/19 02:57:23 AM,-20.144,,,,,
5815,03/13/19 03:57:23 AM,-20.144,,,,,
5816,03/13/19 04:57:23 AM,-20.144,,,,,
5817,03/13/19 05:57:23 AM,-20.144,,,,,
5818,03/13/19 06:57:23 AM,-20.144,,,,,
5819,03/13/19 07:57:23 AM,-20.144,,,,,
5820,03/13/19 08:57:23 AM,-20.144,,,,,
5821,03/13/19 09:57:23 AM,-20.144,,,,,
5822,03/13/19 10:57:23 AM,-20.144,,,,,
5823,03/13/19 11:57:23 AM,-20.144,,,,,
5824,03/13/19 12:57:23 PM,-20.144,,,,,
5825,03/13/19 01:57:23 PM,-20.144,,,,,
5826,03/13/19 02:57:23 PM,-20.144,,,,,
5827,03/13/19 03:57:23 PM,-20.144,,,,,
5828,03/13/19 04:57:23 PM,-20.144,,,,,
5829,03/13/19 05:57:23 PM,-20.144,,,,,
5830,03/13/19 06:57:23 PM,-20.144,,,,,
5831,03/13/19 07:57:23 PM,-20.144,,,,,
5832,03/13/19 08:57:23 PM,-20.144,,,,,
5833,03/13/19 09:57:23 PM,-20.144,,,,,
5834,03/13/19 10:57:23 PM,-20.144,,,,,
5835,03/13/19 11:57:23 PM,-20.144,,,,,
5836,03/14/19 12:57:23 AM,-20.144,,,,,
5837,03/14/19 01:57:23 AM,-20.144,,,,,
5838,03/14/19 02:57:23 AM,-20.144,,,,,
5839,03/14/19 03:57:23 AM,-20.144,,,,,
5840,03/14/19 04:57:23 AM,-20.144,,,,,
5841,03/14/19 05:57:23 AM,-20.144,,,,,
5842,03/14/19 06:57:23 AM,-20.144,,,,,
5843,03/14/19 07:57:23 AM,-20.144,,,,,
5844,03/14/19 08:57:23 AM,-20.144,,,,,
5845,03/14/19 09:57:23 AM,-20.144,,,,,
5846,03/14/19 10:57:23 AM,-20.144,,,,,
5847,03/14/19 11:57:23 AM,-20.144,,,,,
5848,03/14/19 12:57:23 PM,-20.144,,,,,
5849,03/14/19 01:57:23 PM,-20.144,,,,,
5850,03/14/19 02:57:23 PM,-20.144,,,,,
5851,03/14/19 03:57:23 PM,-20.144,,,,,
5852,03/14/19 04:57:23 PM,-20.144,,,,,
5853,03/14/19 05:57:23 PM,-19.956,,,,,
5854,03/14/19 06:57:23 PM,-19.956,,,,,
5855,03/14/19 07:57:23 PM,-19.956,,,,,
5856,03/14/19 08:57:23 PM,-19.956,,,,,
5857,03/14/19 09:57:23 PM,-19.956,,,,,
5858,03/14/19 10:57:23 PM,-19.956,,,,,
5859,03/14/19 11:57:23 PM,-19.956,,,,,
5860,03/15/19 12:57:23 AM,-19.956,,,,,
5861,03/15/19 01:57:23 AM,-19.956,,,,,
5862,03/15/19 02:57:23 AM,-19.956,,,,,
5863,03/15/19 03:57:23 AM,-19.956,,,,,
5864,03/15/19 04:57:23 AM,-19.956,,,,,
5865,03/15/19 05:57:23 AM,-19.956,,,,,
5866,03/15/19 06:57:23 AM,-19.956,,,,,
5867,03/15/19 07:57:23 AM,-19.956,,,,,
5868,03/15/19 08:57:23 AM,-19.956,,,,,
5869,03/15/19 09:57:23 AM,-19.956,,,,,
5870,03/15/19 10:57:23 AM,-19.956,,,,,
5871,03/15/19 11:57:23 AM,-19.956,,,,,
5872,03/15/19 12:57:23 PM,-20.144,,,,,
5873,03/15/19 01:57:23 PM,-20.144,,,,,
5874,03/15/19 02:57:23 PM,-20.144,,,,,
5875,03/15/19 03:57:23 PM,-20.144,,,,,
5876,03/15/19 04:57:23 PM,-20.144,,,,,
5877,03/15/19 05:57:23 PM,-20.144,,,,,
5878,03/15/19 06:57:23 PM,-20.144,,,,,
5879,03/15/19 07:57:23 PM,-20.144,,,,,
5880,03/15/19 08:57:23 PM,-20.144,,,,,
5881,03/15/19 09:57:23 PM,-20.144,,,,,
5882,03/15/19 10:57:23 PM,-20.144,,,,,
5883,03/15/19 11:57:23 PM,-20.144,,,,,
5884,03/16/19 12:57:23 AM,-20.144,,,,,
5885,03/16/19 01:57:23 AM,-20.144,,,,,
5886,03/16/19 02:57:23 AM,-20.144,,,,,
5887,03/16/19 03:57:23 AM,-20.144,,,,,
5888,03/16/19 04:57:23 AM,-20.144,,,,,
5889,03/16/19 05:57:23 AM,-20.144,,,,,
5890,03/16/19 06:57:23 AM,-20.144,,,,,
5891,03/16/19 07:57:23 AM,-20.333,,,,,
5892,03/16/19 08:57:23 AM,-20.333,,,,,
5893,03/16/19 09:57:23 AM,-20.333,,,,,
5894,03/16/19 10:57:23 AM,-20.333,,,,,
5895,03/16/19 11:57:23 AM,-20.333,,,,,
5896,03/16/19 12:57:23 PM,-20.333,,,,,
5897,03/16/19 01:57:23 PM,-20.333,,,,,
5898,03/16/19 02:57:23 PM,-20.333,,,,,
5899,03/16/19 03:57:23 PM,-20.333,,,,,
5900,03/16/19 04:57:23 PM,-20.333,,,,,
5901,03/16/19 05:57:23 PM,-20.333,,,,,
5902,03/16/19 06:57:23 PM,-20.333,,,,,
5903,03/16/19 07:57:23 PM,-20.333,,,,,
5904,03/16/19 08:57:23 PM,-20.333,,,,,
5905,03/16/19 09:57:23 PM,-20.333,,,,,
5906,03/16/19 10:57:23 PM,-20.333,,,,,
5907,03/16/19 11:57:23 PM,-20.333,,,,,
5908,03/17/19 12:57:23 AM,-20.333,,,,,
5909,03/17/19 01:57:23 AM,-20.333,,,,,
5910,03/17/19 02:57:23 AM,-20.333,,,,,
5911,03/17/19 03:57:23 AM,-20.333,,,,,
5912,03/17/19 04:57:23 AM,-20.333,,,,,
5913,03/17/19 05:57:23 AM,-20.333,,,,,
5914,03/17/19 06:57:23 AM,-20.333,,,,,
5915,03/17/19 07:57:23 AM,-20.523,,,,,
5916,03/17/19 08:57:23 AM,-20.523,,,,,
5917,03/17/19 09:57:23 AM,-20.523,,,,,
5918,03/17/19 10:57:23 AM,-20.523,,,,,
5919,03/17/19 11:57:23 AM,-20.523,,,,,
5920,03/17/19 12:57:23 PM,-20.523,,,,,
5921,03/17/19 01:57:23 PM,-20.523,,,,,
5922,03/17/19 02:57:23 PM,-20.523,,,,,
5923,03/17/19 03:57:23 PM,-20.523,,,,,
5924,03/17/19 04:57:23 PM,-20.523,,,,,
5925,03/17/19 05:57:23 PM,-20.523,,,,,
5926,03/17/19 06:57:23 PM,-20.523,,,,,
5927,03/17/19 07:57:23 PM,-20.523,,,,,
5928,03/17/19 08:57:23 PM,-20.523,,,,,
5929,03/17/19 09:57:23 PM,-20.523,,,,,
5930,03/17/19 10:57:23 PM,-20.523,,,,,
5931,03/17/19 11:57:23 PM,-20.523,,,,,
5932,03/18/19 12:57:23 AM,-20.523,,,,,
5933,03/18/19 01:57:23 AM,-20.523,,,,,
5934,03/18/19 02:57:23 AM,-20.523,,,,,
5935,03/18/19 03:57:23 AM,-20.523,,,,,
5936,03/18/19 04:57:23 AM,-20.523,,,,,
5937,03/18/19 05:57:23 AM,-20.714,,,,,
5938,03/18/19 06:57:23 AM,-20.523,,,,,
5939,03/18/19 07:57:23 AM,-20.523,,,,,
5940,03/18/19 08:57:23 AM,-20.714,,,,,
5941,03/18/19 09:57:23 AM,-20.714,,,,,
5942,03/18/19 10:57:23 AM,-20.714,,,,,
5943,03/18/19 11:57:23 AM,-20.714,,,,,
5944,03/18/19 12:57:23 PM,-20.714,,,,,
5945,03/18/19 01:57:23 PM,-20.714,,,,,
5946,03/18/19 02:57:23 PM,-20.714,,,,,
5947,03/18/19 03:57:23 PM,-20.714,,,,,
5948,03/18/19 04:57:23 PM,-20.714,,,,,
5949,03/18/19 05:57:23 PM,-20.714,,,,,
5950,03/18/19 06:57:23 PM,-20.714,,,,,
5951,03/18/19 07:57:23 PM,-20.714,,,,,
5952,03/18/19 08:57:23 PM,-20.714,,,,,
5953,03/18/19 09:57:23 PM,-20.714,,,,,
5954,03/18/19 10:57:23 PM,-20.714,,,,,
5955,03/18/19 11:57:23 PM,-20.714,,,,,
5956,03/19/19 12:57:23 AM,-20.714,,,,,
5957,03/19/19 01:57:23 AM,-20.714,,,,,
5958,03/19/19 02:57:23 AM,-20.714,,,,,
5959,03/19/19 03:57:23 AM,-20.714,,,,,
5960,03/19/19 04:57:23 AM,-20.714,,,,,
5961,03/19/19 05:57:23 AM,-20.714,,,,,
5962,03/19/19 06:57:23 AM,-20.714,,,,,
5963,03/19/19 07:57:23 AM,-20.714,,,,,
5964,03/19/19 08:57:23 AM,-20.714,,,,,
5965,03/19/19 09:57:23 AM,-20.714,,,,,
5966,03/19/19 10:57:23 AM,-20.714,,,,,
5967,03/19/19 11:57:23 AM,-20.714,,,,,
5968,03/19/19 12:57:23 PM,-20.714,,,,,
5969,03/19/19 01:57:23 PM,-20.523,,,,,
5970,03/19/19 02:57:23 PM,-20.523,,,,,
5971,03/19/19 03:57:23 PM,-20.523,,,,,
5972,03/19/19 04:57:23 PM,-20.523,,,,,
5973,03/19/19 05:57:23 PM,-20.523,,,,,
5974,03/19/19 06:57:23 PM,-20.523,,,,,
5975,03/19/19 07:57:23 PM,-20.523,,,,,
5976,03/19/19 08:57:23 PM,-20.523,,,,,
5977,03/19/19 09:57:23 PM,-20.523,,,,,
5978,03/19/19 10:57:23 PM,-20.523,,,,,
5979,03/19/19 11:57:23 PM,-20.523,,,,,
5980,03/20/19 12:57:23 AM,-20.523,,,,,
5981,03/20/19 01:57:23 AM,-20.333,,,,,
5982,03/20/19 02:57:23 AM,-20.333,,,,,
5983,03/20/19 03:57:23 AM,-20.333,,,,,
5984,03/20/19 04:57:23 AM,-20.333,,,,,
5985,03/20/19 05:57:23 AM,-20.333,,,,,
5986,03/20/19 06:57:23 AM,-20.333,,,,,
5987,03/20/19 07:57:23 AM,-20.333,,,,,
5988,03/20/19 08:57:23 AM,-20.333,,,,,
5989,03/20/19 09:57:23 AM,-20.333,,,,,
5990,03/20/19 10:57:23 AM,-20.333,,,,,
5991,03/20/19 11:57:23 AM,-20.333,,,,,
5992,03/20/19 12:57:23 PM,-20.333,,,,,
5993,03/20/19 01:57:23 PM,-20.333,,,,,
5994,03/20/19 02:57:23 PM,-20.333,,,,,
5995,03/20/19 03:57:23 PM,-20.333,,,,,
5996,03/20/19 04:57:23 PM,-20.333,,,,,
5997,03/20/19 05:57:23 PM,-20.333,,,,,
5998,03/20/19 06:57:23 PM,-20.333,,,,,
5999,03/20/19 07:57:23 PM,-20.333,,,,,
6000,03/20/19 08:57:23 PM,-20.333,,,,,
6001,03/20/19 09:57:23 PM,-20.333,,,,,
6002,03/20/19 10:57:23 PM,-20.333,,,,,
6003,03/20/19 11:57:23 PM,-20.333,,,,,
6004,03/21/19 12:57:23 AM,-20.333,,,,,
6005,03/21/19 01:57:23 AM,-20.333,,,,,
6006,03/21/19 02:57:23 AM,-20.333,,,,,
6007,03/21/19 03:57:23 AM,-20.333,,,,,
6008,03/21/19 04:57:23 AM,-20.333,,,,,
6009,03/21/19 05:57:23 AM,-20.333,,,,,
6010,03/21/19 06:57:23 AM,-20.333,,,,,
6011,03/21/19 07:57:23 AM,-20.333,,,,,
6012,03/21/19 08:57:23 AM,-20.333,,,,,
6013,03/21/19 09:57:23 AM,-20.333,,,,,
6014,03/21/19 10:57:23 AM,-20.333,,,,,
6015,03/21/19 11:57:23 AM,-20.333,,,,,
6016,03/21/19 12:57:23 PM,-20.333,,,,,
6017,03/21/19 01:57:23 PM,-20.333,,,,,
6018,03/21/19 02:57:23 PM,-20.333,,,,,
6019,03/21/19 03:57:23 PM,-20.333,,,,,
6020,03/21/19 04:57:23 PM,-20.523,,,,,
6021,03/21/19 05:57:23 PM,-20.523,,,,,
6022,03/21/19 06:57:23 PM,-20.523,,,,,
6023,03/21/19 07:57:23 PM,-20.523,,,,,
6024,03/21/19 08:57:23 PM,-20.523,,,,,
6025,03/21/19 09:57:23 PM,-20.523,,,,,
6026,03/21/19 10:57:23 PM,-20.523,,,,,
6027,03/21/19 11:57:23 PM,-20.523,,,,,
6028,03/22/19 12:57:23 AM,-20.523,,,,,
6029,03/22/19 01:57:23 AM,-20.523,,,,,
6030,03/22/19 02:57:23 AM,-20.523,,,,,
6031,03/22/19 03:57:23 AM,-20.523,,,,,
6032,03/22/19 04:57:23 AM,-20.523,,,,,
6033,03/22/19 05:57:23 AM,-20.523,,,,,
6034,03/22/19 06:57:23 AM,-20.523,,,,,
6035,03/22/19 07:57:23 AM,-20.523,,,,,
6036,03/22/19 08:57:23 AM,-20.523,,,,,
6037,03/22/19 09:57:23 AM,-20.523,,,,,
6038,03/22/19 10:57:23 AM,-20.523,,,,,
6039,03/22/19 11:57:23 AM,-20.523,,,,,
6040,03/22/19 12:57:23 PM,-20.523,,,,,
6041,03/22/19 01:57:23 PM,-20.523,,,,,
6042,03/22/19 02:57:23 PM,-20.523,,,,,
6043,03/22/19 03:57:23 PM,-20.523,,,,,
6044,03/22/19 04:57:23 PM,-20.523,,,,,
6045,03/22/19 05:57:23 PM,-20.523,,,,,
6046,03/22/19 06:57:23 PM,-20.523,,,,,
6047,03/22/19 07:57:23 PM,-20.523,,,,,
6048,03/22/19 08:57:23 PM,-20.523,,,,,
6049,03/22/19 09:57:23 PM,-20.523,,,,,
6050,03/22/19 10:57:23 PM,-20.523,,,,,
6051,03/22/19 11:57:23 PM,-20.523,,,,,
6052,03/23/19 12:57:23 AM,-20.523,,,,,
6053,03/23/19 01:57:23 AM,-20.523,,,,,
6054,03/23/19 02:57:23 AM,-20.523,,,,,
6055,03/23/19 03:57:23 AM,-20.523,,,,,
6056,03/23/19 04:57:23 AM,-20.523,,,,,
6057,03/23/19 05:57:23 AM,-20.523,,,,,
6058,03/23/19 06:57:23 AM,-20.523,,,,,
6059,03/23/19 07:57:23 AM,-20.523,,,,,
6060,03/23/19 08:57:23 AM,-20.523,,,,,
6061,03/23/19 09:57:23 AM,-20.523,,,,,
6062,03/23/19 10:57:23 AM,-20.523,,,,,
6063,03/23/19 11:57:23 AM,-20.523,,,,,
6064,03/23/19 12:57:23 PM,-20.523,,,,,
6065,03/23/19 01:57:23 PM,-20.523,,,,,
6066,03/23/19 02:57:23 PM,-20.333,,,,,
6067,03/23/19 03:57:23 PM,-20.523,,,,,
6068,03/23/19 04:57:23 PM,-20.333,,,,,
6069,03/23/19 05:57:23 PM,-20.333,,,,,
6070,03/23/19 06:57:23 PM,-20.333,,,,,
6071,03/23/19 07:57:23 PM,-20.333,,,,,
6072,03/23/19 08:57:23 PM,-20.333,,,,,
6073,03/23/19 09:57:23 PM,-20.333,,,,,
6074,03/23/19 10:57:23 PM,-20.333,,,,,
6075,03/23/19 11:57:23 PM,-20.333,,,,,
6076,03/24/19 12:57:23 AM,-20.333,,,,,
6077,03/24/19 01:57:23 AM,-20.333,,,,,
6078,03/24/19 02:57:23 AM,-20.333,,,,,
6079,03/24/19 03:57:23 AM,-20.333,,,,,
6080,03/24/19 04:57:23 AM,-20.333,,,,,
6081,03/24/19 05:57:23 AM,-20.333,,,,,
6082,03/24/19 06:57:23 AM,-20.333,,,,,
6083,03/24/19 07:57:23 AM,-20.333,,,,,
6084,03/24/19 08:57:23 AM,-20.333,,,,,
6085,03/24/19 09:57:23 AM,-20.333,,,,,
6086,03/24/19 10:57:23 AM,-20.333,,,,,
6087,03/24/19 11:57:23 AM,-20.333,,,,,
6088,03/24/19 12:57:23 PM,-20.333,,,,,
6089,03/24/19 01:57:23 PM,-20.333,,,,,
6090,03/24/19 02:57:23 PM,-20.333,,,,,
6091,03/24/19 03:57:23 PM,-20.333,,,,,
6092,03/24/19 04:57:23 PM,-20.333,,,,,
6093,03/24/19 05:57:23 PM,-20.333,,,,,
6094,03/24/19 06:57:23 PM,-20.523,,,,,
6095,03/24/19 07:57:23 PM,-20.523,,,,,
6096,03/24/19 08:57:23 PM,-20.333,,,,,
6097,03/24/19 09:57:23 PM,-20.333,,,,,
6098,03/24/19 10:57:23 PM,-20.333,,,,,
6099,03/24/19 11:57:23 PM,-20.333,,,,,
6100,03/25/19 12:57:23 AM,-20.333,,,,,
6101,03/25/19 01:57:23 AM,-20.333,,,,,
6102,03/25/19 02:57:23 AM,-20.333,,,,,
6103,03/25/19 03:57:23 AM,-20.333,,,,,
6104,03/25/19 04:57:23 AM,-20.333,,,,,
6105,03/25/19 05:57:23 AM,-20.333,,,,,
6106,03/25/19 06:57:23 AM,-20.333,,,,,
6107,03/25/19 07:57:23 AM,-20.333,,,,,
6108,03/25/19 08:57:23 AM,-20.333,,,,,
6109,03/25/19 09:57:23 AM,-20.333,,,,,
6110,03/25/19 10:57:23 AM,-20.333,,,,,
6111,03/25/19 11:57:23 AM,-20.333,,,,,
6112,03/25/19 12:57:23 PM,-20.333,,,,,
6113,03/25/19 01:57:23 PM,-20.333,,,,,
6114,03/25/19 02:57:23 PM,-20.333,,,,,
6115,03/25/19 03:57:23 PM,-20.333,,,,,
6116,03/25/19 04:57:23 PM,-20.333,,,,,
6117,03/25/19 05:57:23 PM,-20.333,,,,,
6118,03/25/19 06:57:23 PM,-20.333,,,,,
6119,03/25/19 07:57:23 PM,-20.333,,,,,
6120,03/25/19 08:57:23 PM,-20.333,,,,,
6121,03/25/19 09:57:23 PM,-20.333,,,,,
6122,03/25/19 10:57:23 PM,-20.333,,,,,
6123,03/25/19 11:57:23 PM,-20.333,,,,,
6124,03/26/19 12:57:23 AM,-20.333,,,,,
6125,03/26/19 01:57:23 AM,-20.333,,,,,
6126,03/26/19 02:57:23 AM,-20.333,,,,,
6127,03/26/19 03:57:23 AM,-20.333,,,,,
6128,03/26/19 04:57:23 AM,-20.333,,,,,
6129,03/26/19 05:57:23 AM,-20.333,,,,,
6130,03/26/19 06:57:23 AM,-20.333,,,,,
6131,03/26/19 07:57:23 AM,-20.333,,,,,
6132,03/26/19 08:57:23 AM,-20.333,,,,,
6133,03/26/19 09:57:23 AM,-20.333,,,,,
6134,03/26/19 10:57:23 AM,-20.333,,,,,
6135,03/26/19 11:57:23 AM,-20.333,,,,,
6136,03/26/19 12:57:23 PM,-20.333,,,,,
6137,03/26/19 01:57:23 PM,-20.333,,,,,
6138,03/26/19 02:57:23 PM,-20.333,,,,,
6139,03/26/19 03:57:23 PM,-20.333,,,,,
6140,03/26/19 04:57:23 PM,-20.333,,,,,
6141,03/26/19 05:57:23 PM,-20.333,,,,,
6142,03/26/19 06:57:23 PM,-20.333,,,,,
6143,03/26/19 07:57:23 PM,-20.333,,,,,
6144,03/26/19 08:57:23 PM,-20.333,,,,,
6145,03/26/19 09:57:23 PM,-20.333,,,,,
6146,03/26/19 10:57:23 PM,-20.333,,,,,
6147,03/26/19 11:57:23 PM,-20.333,,,,,
6148,03/27/19 12:57:23 AM,-20.333,,,,,
6149,03/27/19 01:57:23 AM,-20.333,,,,,
6150,03/27/19 02:57:23 AM,-20.333,,,,,
6151,03/27/19 03:57:23 AM,-20.333,,,,,
6152,03/27/19 04:57:23 AM,-20.333,,,,,
6153,03/27/19 05:57:23 AM,-20.333,,,,,
6154,03/27/19 06:57:23 AM,-20.333,,,,,
6155,03/27/19 07:57:23 AM,-20.144,,,,,
6156,03/27/19 08:57:23 AM,-20.144,,,,,
6157,03/27/19 09:57:23 AM,-20.144,,,,,
6158,03/27/19 10:57:23 AM,-20.144,,,,,
6159,03/27/19 11:57:23 AM,-20.144,,,,,
6160,03/27/19 12:57:23 PM,-20.144,,,,,
6161,03/27/19 01:57:23 PM,-20.144,,,,,
6162,03/27/19 02:57:23 PM,-20.144,,,,,
6163,03/27/19 03:57:23 PM,-20.144,,,,,
6164,03/27/19 04:57:23 PM,-20.144,,,,,
6165,03/27/19 05:57:23 PM,-20.144,,,,,
6166,03/27/19 06:57:23 PM,-19.956,,,,,
6167,03/27/19 07:57:23 PM,-19.956,,,,,
6168,03/27/19 08:57:23 PM,-19.956,,,,,
6169,03/27/19 09:57:23 PM,-19.956,,,,,
6170,03/27/19 10:57:23 PM,-19.956,,,,,
6171,03/27/19 11:57:23 PM,-19.956,,,,,
6172,03/28/19 12:57:23 AM,-19.956,,,,,
6173,03/28/19 01:57:23 AM,-19.956,,,,,
6174,03/28/19 02:57:23 AM,-19.956,,,,,
6175,03/28/19 03:57:23 AM,-19.956,,,,,
6176,03/28/19 04:57:23 AM,-19.770,,,,,
6177,03/28/19 05:57:23 AM,-19.770,,,,,
6178,03/28/19 06:57:23 AM,-19.770,,,,,
6179,03/28/19 07:57:23 AM,-19.770,,,,,
6180,03/28/19 08:57:23 AM,-19.770,,,,,
6181,03/28/19 09:57:23 AM,-19.770,,,,,
6182,03/28/19 10:57:23 AM,-19.770,,,,,
6183,03/28/19 11:57:23 AM,-19.770,,,,,
6184,03/28/19 12:57:23 PM,-19.770,,,,,
6185,03/28/19 01:57:23 PM,-19.770,,,,,
6186,03/28/19 02:57:23 PM,-19.770,,,,,
6187,03/28/19 03:57:23 PM,-19.770,,,,,
6188,03/28/19 04:57:23 PM,-19.770,,,,,
6189,03/28/19 05:57:23 PM,-19.770,,,,,
