Date;Parcelle;Traitement;Exclos;Sous_parcelle;Medaille;Heure_NDVI;Mesure_NDVI;Ombre_NDVI;Red_i   ;NIR_i   ;Red_r   ;NIR_r   ;Blue_i  ;Blue_r  ;Green_i ;Green_r ;Remarque_NDVI;Heure_PRI;Mesure_PRI;Ombre_PRI;531_i   ;570_i   ;531_r   ;570_r   ;Remarque_PRI;;
11/07/2019;ROC7;6;Temoin;;2;;;;76,68797;53,58524;0,7172728;3,348397;28,47723;0,127171;34,13913;0,365116;;;;;0,8924721;1,063593;1,029762;0,964276;;;
11/07/2019;ROC7;4;Exclos;;1;;;;70,15913;47,89211;1,615135;4,194929;27,8562;0,2430501;31,89772;0,6646534;;;;;2,89125;3,458303;1,74265;1,633328;;;
11/07/2019;ROC7;4;Exclos;;2;;;;82,71378;56,41162;1,89845;5,061057;31,9835;0,2729107;37,22758;0,7801811;;;;;2,794792;3,383526;1,621494;1,519168;;;
11/07/2019;ROC7;4;Temoin;;1;;;;75,1273;52,56482;0,7512051;2,709033;28,56028;0,118164;33,70257;0,3063352;;;;;1,534962;1,865461;1,937321;1,814526;;;
11/07/2019;ROC7;4;Temoin;;2;;;;76,29264;52,95279;0,8629164;2,689036;29,18382;0,150482;34,24501;0,356684;;;;;1,394853;1,739036;1,883509;1,765995;;;
11/07/2019;ROC7;14;Exclos;;1;;;;92,21201;63,41324;0,9224034;7,199114;34,00448;0,1633869;40,94968;0,6100103;;;;;2,661471;2,938367;2,214086;2,079357;;;
11/07/2019;ROC7;14;Exclos;;2;;;;91,80341;63,00507;0,9926324;6,894763;33,89406;0,1860598;40,76073;0,610132;;;;;2,783719;3,109285;2,201679;2,066768;;;
11/07/2019;ROC7;14;Temoin;;1;;;;90,11588;62,3301;1,399566;5,582039;33,43752;0,206521;40,04726;0,6120096;;;;;2,566616;3,068132;2,158992;2,02672;;;
11/07/2019;ROC7;14;Temoin;;2;;;;88,98153;61,64769;1,437231;5,76441;33,01201;0,2097215;39,5765;0,6482761;;;;;2,690613;3,18056;2,084492;1,954804;;;
12/07/2019;D1;PR;Exclos;;1;;;;103,7533;72,62899;2,26532;5,057324;37,79845;0,3654403;46,04009;0,79781;;;;;17,26182;18,13367;0,292374;0,2976713;;;
12/07/2019;D1;PR;Exclos;;2;;;;95,34072;67,16969;1,646787;4,487281;34,88264;0,2591754;42,13717;0,6129484;;;;;16,88211;17,72441;0,2445625;0,2549866;;;
12/07/2019;D1;PR;Temoin;;1;;;;94,77576;66,1684;1,546257;4,647123;34,82241;0,2365124;42,02478;0,5838101;;;;;16,98265;17,82178;0,2535339;0,2666368;;;
12/07/2019;D1;PR;Temoin;;2;;;;93,03513;65,07569;1,660535;4,588332;34,27713;0,2787785;41,23312;0,639479;;;;;16,63325;17,45438;0,2501671;0,2591454;;;
12/07/2019;A1;PR;Exclos;;1;;;;68,15741;50,39322;1,516716;3,915107;26,21532;0,2036852;31,56705;0,620007;;;;;26,31239;28,19407;0,3683112;0,392503;;;
12/07/2019;A1;PR;Exclos;;2;;;;66,80473;49,77884;1,521209;3,851917;25,61664;0,2075595;30,90244;0,626544;;;;;25,41846;27,13248;0,4159047;0,4346299;;;
12/07/2019;A1;PR;Temoin;;1;;;;71,90566;53,58631;1,649574;3,972964;27,12976;0,2192576;32,98421;0,6552652;;;;;25,19907;27,00902;0,4140297;0,4389047;;;
12/07/2019;A1;PR;Temoin;;2;;;;79,31956;58,66825;1,851326;4,559137;29,48613;0,2726253;36,09547;0,7732268;;;;;25,8177;27,64488;0,4120923;0,4405643;;;
12/07/2019;C1;PR;Exclos;;1;;;;45,24454;32,98641;0,8624941;2,557991;17,5092;0,1482684;20,51755;0,3503034;;;;;9,077793;9,4627;0,1319988;0,1431898;;;
12/07/2019;C1;PR;Exclos;;2;;;;44,85511;32,7887;0,9422999;2,510398;17,29656;0,156334;20,31882;0,3559538;;;;;9,205723;9,600346;0,1508912;0,1554984;;;
12/07/2019;C1;PR;Temoin;;1;;;;43,20447;31,71513;0,9890856;2,22471;16,62647;0,2018799;19,54968;0,3983922;;;;;9,270126;9,679325;0,1063931;0,1208847;;;
12/07/2019;C1;PR;Temoin;;2;;;;40,9977;30,25039;0,6775979;2,373487;15,77523;0,1047894;18,55306;0,2803464;;;;;9,2082;9,605599;0,1819523;0,1895702;;;
12/07/2019;B1;PR;Exclos;;1;;;;39,71141;29,10878;0,6327209;2,270901;15,10879;0,0998589;17,9607;0,2626929;;;;;10,94895;11,42161;0,1540119;0,1645475;;;
12/07/2019;B1;PR;Exclos;;2;;;;41,39746;30,17279;0,8150498;2,055261;15,74375;0,1512667;18,71051;0,3195656;;;;;11,38972;11,92193;0,187832;0,1916666;;;
12/07/2019;B1;PR;Temoin;;1;;;;43,30625;31,69493;0,7178978;2,318582;16,49049;0,117738;19,57232;0,279678;;;;;11,58467;12,11089;0,1522822;0,1666424;;;
12/07/2019;B1;PR;Temoin;;2;;;;43,91105;32,16369;0,7318321;2,376526;16,69127;0,1123695;19,8348;0,2798552;;;;;11,63698;12,18619;0,1529712;0,166175;;;
14/07/2019;E1;PO;Exclos;;1;;;;61,67136;43,18644;1,303208;3,556497;23,69239;0,2148859;27,72761;0,4834602;;;;;11,21603;11,66661;0,1825704;0,1963814;;;
14/07/2019;E1;PO;Exclos;;2;;;;62,30418;43,50001;1,270543;4,196261;23,99629;0,204579;28,03764;0,5004286;;;;;12,4726;12,99385;0,2276185;0,2350498;;;
14/07/2019;E1;PO;Temoin;;1;;;;60,74352;42,85268;1,063284;2,750493;23,21076;0,2164277;27,2292;0,4246792;;;;;13,02104;13,58752;0,1920195;0,1971889;;;
14/07/2019;E1;PO;Temoin;;2;;;;61,08426;43,00362;1,066172;3,814323;23,41838;0,1844427;27,47663;0,4427429;;;;;13,06344;13,56668;0,1883226;0,195608;;;
14/07/2019;F1;PO;Exclos;;1;;;;45,43483;32,53041;0,9987468;3,070709;16,94224;0,1835648;20,23383;0,4397005;;;;;5,693619;5,956238;0,1179975;0,1220665;;;
14/07/2019;F1;PO;Exclos;;2;;;;44,3639;31,77146;0,6399329;2,368954;16,55392;0,08522191;19,75555;0,2451666;;;;;5,67118;5,888116;0,06783986;0,07711329;;;
14/07/2019;F1;PO;Temoin;;1;;;;41,2411;29,63069;0,7939371;2,58092;15,46882;0,1099241;18,40675;0,309847;;;;;6,015921;6,262351;0,08515301;0,0954707;;;
14/07/2019;F1;PO;Temoin;;2;;;;37,55923;27,04029;0,678206;2,224033;14,18318;0,1062004;16,82143;0,2669705;;;;;5,823298;6,046426;0,08963148;0,1023115;;;
14/07/2019;G1;PO;Exclos;;1;;;;42,9773;31,08373;0,8833703;2,584386;16,31938;0,1805625;19,32168;0,3811978;;;;;8,225994;8,568704;0,1557402;0,156924;;;
14/07/2019;G1;PO;Exclos;;2;;;;39,96513;29,16512;0,827312;2,515197;15,19253;0,1470873;17,98717;0,3368296;;;;;8,174415;8,500757;0,151599;0,1571011;;;
14/07/2019;G1;PO;Temoin;;1;;;;47,09581;33,82188;0,9822958;2,897003;17,82405;0,1839175;21,11305;0,3906034;;;;;8,311378;8,673077;0,1306657;0,1367776;;;
14/07/2019;G1;PO;Temoin;;2;;;;45,57644;32,81421;0,9540892;2,352423;17,28424;0,1786541;20,46687;0,3630297;;;;;8,242023;8,615111;0,1596353;0,1632647;;;
14/07/2019;H1;PO;Exclos;;1;;;;55,32986;39,53097;0,9457793;3,162827;20,68852;0,1508129;24,6653;0,3702796;;;;;12,95358;13,63112;0,2010965;0,2242693;;;
14/07/2019;H1;PO;Exclos;;2;;;;47,84811;34,76365;0,7900524;2,798619;18,02072;0,1058675;21,47324;0,3139848;;;;;13,42348;14,06052;0,1885079;0,2022438;;;
14/07/2019;H1;PO;Temoin;;1;;;;57,31683;40,84477;1,120879;3,837119;21,32484;0,1610624;25,55585;0,4554171;;;;;14,09679;14,7843;0,2394674;0,2505126;;;
14/07/2019;H1;PO;Temoin;;2;;;;56,20018;40,09221;1,230935;3,728336;20,97257;0,2089229;25,10352;0,4888497;;;;;14,13089;14,83946;0,2405168;0,2547537;;;
15/07/2019;ROC7;1;Exclos;;1;;;;147,6024;98,86888;2,199128;5,808937;53,22289;0,3606057;64,73858;0,8980209;;0,0254277136179446;;;15,84367;16,61047;0,1765721;0,1838926;;;
15/07/2019;ROC7;1;Exclos;;2;;;;143,0177;95,58331;2,0219;5,301951;51,92982;0,3083656;62,87672;0,7290151;;0,0236588938181994;;;15,66313;16,42449;0,2101446;0,2197331;;;
15/07/2019;ROC7;1;Temoin;;1;;;;140,6782;94,0229;1,630556;4,677651;51,04643;0,2586225;61,87167;0,6727203;;0,0208260930351373;;;16,17864;16,95213;0,1729766;0,1807168;;;
15/07/2019;ROC7;1;Temoin;;2;;;;160,4697;106,9526;1,76115;4,987468;57,05089;0,3235218;70,02773;0,6940873;;0,0196862078293759;;;16,07825;16,85546;0,1588913;0,1687078;;;
15/07/2019;ROC7;10;Exclos;;1;;;;143,2906;95,90326;3,433323;8,865248;51,67803;0,5793394;62,88486;1,36187;;;;;15,53943;16,28036;0,3233426;0,3227329;;;
15/07/2019;ROC7;10;Exclos;;2;;;;144,9457;96,90775;3,009351;7,985255;52,16667;0,4875033;63,49897;1,245856;;;;;15,32189;16,05445;0,2828427;0,2826847;;;
15/07/2019;ROC7;10;Temoin;;1;;;;140,2666;93,90598;3,154993;8,976029;50,80318;0,465876;61,6257;1,326612;;;;;16,56535;17,3768;0,3356863;0,3474089;;;
15/07/2019;ROC7;10;Temoin;;2;;;;144,1388;96,41772;2,82406;9,322774;52,06851;0,4098288;63,20739;1,202531;;;;;16,33265;17,1297;0,2738896;0,2825002;;;
15/07/2019;ROC7;6;Exclos;;1;;;;139,3388;94,96043;3,851451;7,96006;51,25128;0,6464249;62,28541;1,430091;;;;;18,95639;19,90013;0,408061;0,412569;;;
15/07/2019;ROC7;6;Exclos;;2;;;;138,8166;94,7117;3,586073;6,858769;51,09764;0,5482354;62,15021;1,222524;;;;;18,97824;19,92675;0,4277172;0,4341941;;;
15/07/2019;ROC7;6;Temoin;;1;;;;136,601;93,23526;1,025349;4,908148;50,6026;0,1887173;61,44;0,5224909;;;;;18,11173;18,99842;0,1582385;0,1611822;;;
15/07/2019;ROC7;6;Temoin;;2;;;;132,6359;90,50562;1,10051;5,476857;49,21138;0,2218457;59,56999;0,5985879;;;;;18,32694;19,23011;0,165237;0,1690479;;;
15/07/2019;ROC7;4;Exclos;;1;;;;129,3493;88,23729;2,878557;7,525995;48,1573;0,4186851;58,17237;1,203748;;;;;20,22054;21,28621;0,3910923;0,4167432;;;
15/07/2019;ROC7;4;Exclos;;2;;;;136,8577;93,18318;3,025305;7,667439;50,62394;0,4689564;61,34715;1,284208;;;;;20,4372;21,50985;0,4049048;0,4281424;;;
15/07/2019;ROC7;4;Temoin;;1;;;;132,0326;90,16122;1,416287;4,190662;49,26686;0,2914933;59,60257;0,5813761;;;;;19,71144;20,73371;0,1842509;0,1880545;;;
15/07/2019;ROC7;4;Temoin;;2;;;;131,9337;90,34193;1,53239;3,501973;49,14096;0,3683497;59,38592;0,6547088;;;;;20,14171;21,2209;0,2376668;0,228178;;;
15/07/2019;ROC7;14;Exclos;;1;;;;130,4542;89,28642;1,534873;10,57337;48,58192;0,2807167;58,71154;0,9820632;;;;;26,37644;27,83286;0,3962954;0,3923019;;;
15/07/2019;ROC7;14;Exclos;;2;;;;129,4924;88,54448;1,560124;9,871753;48,27465;0,296297;58,27987;0,977682;;;;;26,95559;28,4585;0,353405;0,3544161;;;
15/07/2019;ROC7;14;Temoin;;1;;;;141,4113;96,7281;2,492273;9,786966;52,06211;0,3858911;63,55272;1,211293;;;;;28,25969;29,8621;0,3867799;0,4106245;;;
15/07/2019;ROC7;14;Temoin;;2;;;;137,6011;94,25144;1,621519;9,239854;50,84159;0,2401687;61,71366;0,9538636;;;;;28,13705;29,72943;0,4437484;0,4661288;;;
15/07/2019;ROC8;1;Exclos;;1;;;;169,1124;114,3252;2,898619;7,901935;60,00404;0,4378524;73,55924;1,251575;;;;;22,84383;24,3962;0,360405;0,3841715;;;
15/07/2019;ROC8;1;Exclos;;2;;;;185,8062;126,9657;4,217609;11,07916;64,36762;0,5263941;79,83551;1,939248;;;;;23,65512;25,27776;0,5006076;0,5396372;;;
15/07/2019;ROC8;1;Temoin;;1;;;;164,8464;111,2256;1,813678;6,111955;58,65123;0,3236863;71,62407;0,7374644;;;;;28,4273;30,74979;0,2389029;0,2528746;;;
15/07/2019;ROC8;1;Temoin;;2;;;;166,2522;112,4969;1,633714;5,731482;59,10572;0,3010868;72,52324;0,6878284;;;;;25,88859;27,86234;0,2282206;0,2401047;;;
15/07/2019;ROC8;14;Exclos;;1;;;;145,4723;95,39517;1,362425;12,67384;54,02732;0,2582182;64,3737;0,9371734;;;;;21,31421;22,72799;0,320702;0,3316344;;;
15/07/2019;ROC8;14;Exclos;;2;;;;148,3709;97,41476;1,345112;12,01621;54,83603;0,2626117;65,4993;0,9633214;;;;;22,70643;24,25978;0,2917333;0,2913514;;;
15/07/2019;ROC8;14;Temoin;;1;;;;128,0896;83,40408;1,457499;10,90545;48,66727;0,2263125;57,20804;0,899464;;;;;23,55153;25,25745;0,3017021;0,3146361;;;
15/07/2019;ROC8;14;Temoin;;2;;;;146,322;96,97258;1,584851;14,08201;53,6091;0,2440628;64,33949;1,057621;;;;;23,1622;24,88847;0,3276551;0,3401168;;;
15/07/2019;ROC8;6;Exclos;;1;;;;230,1436;159,4239;2,709379;14,90401;76,84384;0,4253809;97,74072;1,397424;;;;;20,81108;22,17776;0,2725459;0,2881999;;;
15/07/2019;ROC8;6;Exclos;;2;;;;251,7126;175,012;4,521371;17,73743;82,36607;0,6741276;105,0595;1,960632;;;;;21,57662;22,99698;0,417686;0,4232307;;;
15/07/2019;ROC8;6;Temoin;;1;;;;166,41;113,1113;1,589665;13,57343;58,45919;0,2114555;71,86027;0,8646753;;;;;19,56588;20,8689;0,1973635;0,2061665;;;
15/07/2019;ROC8;6;Temoin;;2;;;;176,9467;120,3765;1,851309;10,75721;61,5233;0,2733704;76,09549;0,8873114;;;;;20,04248;21,36975;0,1910772;0,1999066;;;
15/07/2019;ROC8;10;Exclos;;1;;;;191,8601;134,5073;3,716866;12,53759;63,74669;0,5599582;81,1582;1,548018;;;;;18,54419;19,69278;0,3402331;0,3442574;;;
15/07/2019;ROC8;10;Exclos;;2;;;;198,4317;139,2523;2,255625;9,717911;65,45798;0,3405408;84,10494;0,9593054;;;;;18,06583;19,20349;0,2169434;0,2227055;;;
15/07/2019;ROC8;10;Temoin;;1;;;;139,4126;95,46532;2,093429;8,180691;49,13883;0,2524712;60,47079;1,120957;;;;;18,4011;19,56845;0,3017645;0,3338472;;;
15/07/2019;ROC8;10;Temoin;;2;;;;119,3481;81,88831;1,32655;6,701327;43,15571;0,1976449;52,44342;0,6894627;;;;;18,48474;19,6751;0,2417414;0,2574698;;;
15/07/2019;ROC8;4;Exclos;;1;;;;79,00979;54,47281;1,439207;4,069082;29,59267;0,2431333;35,2582;0,5161104;;;;;16,08962;16,9868;0,2309201;0,2346368;;;
15/07/2019;ROC8;4;Exclos;;2;;;;77,63647;53,64477;1,327462;4,341571;29,05378;0,2228584;34,61152;0,5635384;;;;;16,77254;17,70673;0,2645928;0,2704059;;;
15/07/2019;ROC8;4;Temoin;;1;;;;78,25748;54,24959;0,6686462;3,628086;29,19614;0,1289288;34,89169;0,3193222;;;;;17,11554;18,10916;0,1571312;0,1614633;;;
15/07/2019;ROC8;4;Temoin;;2;;;;77,16885;53,55442;0,6066256;3,796592;28,90708;0,1139271;34,39975;0,3010847;;;;;17,06876;18,0962;0,149697;0,1539455;;;
16/07/2019;ROC3;6;Exclos;;1;;;;68,60437;47,87828;0,6676328;3,457846;25,39122;0,1271393;30,31146;0,3628907;;;;;31,78227;34,09582;0,3167645;0,3385242;;;
16/07/2019;ROC3;6;Exclos;;2;;;;69,35667;48,36193;0,7936162;2,703967;25,63353;0,1963073;30,63107;0,3912119;;;;;32,04663;34,38244;0,3649518;0,3962748;;;
16/07/2019;ROC3;6;Temoin;;1;;;;69,90542;48,69782;0,8875928;2,24764;25,88039;0,2167784;30,8892;0,3810239;;;;;24,25471;25,67704;0,2537611;0,2604825;;;
16/07/2019;ROC3;6;Temoin;;2;;;;70,79638;49,22079;0,765055;2,472137;26,20824;0,1833389;31,2266;0,3681411;;;;;25,31353;26,87487;0,2780771;0,2889207;;;
16/07/2019;ROC3;4;Exclos;;1;;;;63,53442;44,65118;0,8505021;2,939796;23,56577;0,1509952;28,12298;0,3545803;;;;;26,4473;28,22265;0,2888739;0,3019795;;;
16/07/2019;ROC3;4;Exclos;;2;;;;64,64665;45,36867;0,7054666;2,715832;23,94542;0,1420894;28,59847;0,3269545;;;;;24,86828;26,50922;0,2978114;0,3159269;;;
16/07/2019;ROC3;4;Temoin;;1;;;;66,3858;46,47626;0,7292817;1,431363;24,60569;0,2159322;29,37354;0,3047009;;;;;23,47183;25,06342;0,2016176;0,1952695;;;
16/07/2019;ROC3;4;Temoin;;2;;;;67,47591;47,1236;0,6697778;1,630397;24,98306;0,1848271;29,84207;0,2830457;;;;;23,15433;24,68725;0,199555;0,1988009;;;
16/07/2019;ROC3;10;Exclos;;1;;;;61,97375;43,7009;0,6449831;2,533061;22,86693;0,1290259;27,42281;0,3074479;;;;;17,1658;18,15014;0,2821084;0,2892895;;;
16/07/2019;ROC3;10;Exclos;;2;;;;62,42809;43,97727;0,6584276;2,159787;23,03828;0,1396003;27,62485;0,2831948;;;;;16,6978;17,64806;0,2474299;0,2604887;;;
16/07/2019;ROC3;10;Temoin;;1;;;;60,51783;42,86756;0,6609612;1,666902;22,35245;0,1703685;26,77419;0,2921832;;;;;21,0091;22,4112;0,1919876;0,2110599;;;
16/07/2019;ROC3;10;Temoin;;2;;;;61,20227;43,23002;0,6656398;1,715124;22,63194;0,1678161;27,08125;0,2838207;;;;;19,97138;21,23806;0,1899814;0,2096187;;;
16/07/2019;ROC3;1;Exclos;;1;;;;61,86017;44,01341;1,256405;3,215619;22,63764;0,2209737;27,33381;0,4841034;;;;;20,87214;22,16358;0,1958596;0,2070905;;;
16/07/2019;ROC3;1;Exclos;;2;;;;61,29668;43,50639;1,182849;3,938436;22,46082;0,1898132;27,07307;0,4497668;;;;;20,49505;21,74696;0,1889436;0,1963534;;;
16/07/2019;ROC3;1;Temoin;;1;;;;61,06656;43,21301;0,749212;2,851144;22,40195;0,1043554;26,94819;0,3241902;;;;;20,72016;22,00054;0,2035384;0,2029985;;;
16/07/2019;ROC3;1;Temoin;;2;;;;60,58273;43,01212;0,7199077;2,873673;22,2354;0,1002513;26,78394;0,3085605;;;;;19,96453;21,17361;0,1973621;0,1956546;;;
16/07/2019;ROC3;14;Exclos;;1;;;;65,06411;46,11592;1,812243;4,411294;23,60387;0,3174518;28,60788;0,7451316;;;;;13,38735;14,05176;0,3246551;0,3298574;;;
16/07/2019;ROC3;14;Exclos;;2;;;;65,03756;46,09679;1,674926;4,809497;23,57352;0,2916855;28,56294;0,7200093;;;;;13,46443;14,16419;0,310202;0,3195981;;;
16/07/2019;ROC3;14;Temoin;;1;;;;65,77953;46,59212;0,6492226;5,831466;23,81856;0,1094901;28,90084;0,4633623;;;;;15,15447;15,98231;0,1939287;0,2067598;;;
16/07/2019;ROC3;14;Temoin;;2;;;;64,37671;45,67799;0,7563904;5,638698;23,29928;0,1386154;28,30081;0,4979772;;;;;14,26508;14,9969;0,2087377;0,2221247;;;
17/07/2019;35;PS;Exclos;;1;;;;66,12471;44,99982;0,9324023;2,051213;24,68258;0,1797995;29,51236;0,3738958;;;;;6,717934;7,0166;0,08036914;0,08597131;;;
17/07/2019;35;PS;Exclos;;2;;;;67,58212;45,90971;0,9506099;2,257239;25,17539;0,1649366;30,09758;0,3628559;;;;;6,743724;7,049173;0,07950354;0,08541691;;;
17/07/2019;35;PS;Temoin;;1;;;;68,48636;46,5294;0,9006489;2,669573;25,46241;0,1505553;30,45986;0,3714444;;;;;8,624209;9,015789;0,09394927;0,1054251;;;
17/07/2019;35;PS;Temoin;;2;;;;68,87874;46,62614;0,9120497;2,56479;25,63238;0,1374957;30,57177;0,3714444;;;;;8,496134;8,87972;0,09831193;0,1069144;;;
17/07/2019;36;PS;Exclos;;1;;;;47,03975;31,68324;0,7963355;1,775164;18,04696;0,1504126;21,2233;0,3132198;;;;;7,350591;7,667353;0,07875955;0,0830704;;;
17/07/2019;36;PS;Exclos;;2;;;;45,395;30,66494;0,6664673;1,727241;17,37984;0,1132712;20,48046;0,2612466;;;;;7,204448;7,517449;0,1057678;0,1128886;;;
17/07/2019;36;PS;Temoin;;1;;;;65,94769;44,32698;0,919853;1,874246;24,70585;0,2269982;29,34359;0,3555017;;;;;8,057266;8,420026;0,08935356;0,09265987;;;
17/07/2019;36;PS;Temoin;;2;;;;57,69889;38,79116;0,9495965;1,829088;21,89386;0,2279771;25,85334;0,3546325;;;;;7,853569;8,213733;0,1021651;0,1036283;;;
17/07/2019;33;PS;Exclos;;1;;;;36,33194;25,04408;0,4324716;1,4924;13,67325;0,0707395;16,33741;0,1738149;;;;;10,19128;10,73356;0,0851588;0,09405287;;;
17/07/2019;33;PS;Exclos;;2;;;;36,03986;24,83999;0,4546821;1,604169;13,57925;0,07201573;16,21392;0,1979848;;;;;10,08652;10,62271;0,08779753;0,09625184;;;
17/07/2019;33;PS;Temoin;;1;;;;35,23446;24,2947;0,3941986;1,686616;13,30684;0,05576165;15,86871;0,1447843;;;;;10,19128;10,73356;0,0851588;0,09405287;;;
17/07/2019;33;PS;Temoin;;2;;;;35,24625;24,27238;0,4164091;1,828475;13,31893;0,05792767;15,8809;0,1551934;;;;;10,08652;10,62271;0,08779753;0,09625184;;;
17/07/2019;ROC6;1;Exclos;;1;;;;57,50713;39,61494;0,8469214;1,870197;21,87195;0,1565678;25,8833;0,2865155;;;;;16,04692;16,79417;0,1802385;0,1824514;;;
17/07/2019;ROC6;1;Exclos;;2;;;;58,44087;40,28991;0,9786475;2,221951;22,20072;0,1587299;26,30479;0,3361341;;;;;15,40771;16,12503;0,1902941;0,1908606;;;
17/07/2019;ROC6;1;Temoin;;1;;;;58,10897;40,21763;0,4354274;1,761323;21,9979;0,0794987;26,10014;0,1768202;;;;;14,72668;15,41123;0,09552411;0,1021049;;;
17/07/2019;ROC6;1;Temoin;;2;;;;56,9038;39,49164;0,4681604;1,647459;21,5571;0,08739983;25,56021;0,1881619;;;;;14,35047;15,02667;0,112995;0,12013;;;
17/07/2019;ROC6;6;Exclos;;1;;;;56,47307;38,92722;1,10078;5,005466;21,69331;0,1446458;25,48601;0,6827518;;;;;16,65219;17,46489;0,4287172;0,4619379;;;
17/07/2019;ROC6;6;Exclos;;2;;;;56,73712;38,96442;1,189994;5,050258;21,83248;0,1552757;25,61455;0,7361953;;;;;16,79731;17,58747;0,4062798;0,4356693;;;
17/07/2019;ROC6;6;Temoin;;1;;;;52,20559;36,14124;0,4677213;2,530928;20,18681;0,08492069;23,58805;0,2648913;;;;;13,37132;13,99082;0,1445397;0,1531985;;;
17/07/2019;ROC6;6;Temoin;;2;;;;49,62267;34,52237;0,5650759;3,940169;19,22332;0,08087005;22,45662;0,3952627;;;;;15,32291;16,05778;0,2504971;0,2667254;;;
17/07/2019;ROC6;10;Exclos;;1;;;;38,60065;27,22099;0,8453168;2,456706;15,03259;0,1282134;17,58048;0,3383943;;;;;9,184305;9,604023;0,1485955;0,1545247;;;
17/07/2019;ROC6;10;Exclos;;2;;;;41,27208;28,88237;0,7414595;2,057485;16,08301;0,1271729;18,76851;0,3005979;;;;;9,521177;9,958644;0,1440316;0,1540915;;;
17/07/2019;ROC6;10;Temoin;;1;;;;35,89531;25,5713;0,5232053;2,121359;13,92057;0,07764778;16,32034;0,2590256;;;;;10,34136;10,8318;0,1388859;0,1501501;;;
17/07/2019;ROC6;10;Temoin;;2;;;;35,07809;25,0377;0,4442609;1,453172;13,60754;0,07494867;15,9598;0,1931579;;;;;11,47932;12,01405;0,1297596;0,1360757;;;
17/07/2019;ROC6;14;Exclos;;1;;;;55,08795;37,50818;1,229229;4,113075;20,94542;0,1934357;24,72836;0,562843;;;;;12,05457;12,5958;0,2387104;0,2453164;;;
17/07/2019;ROC6;14;Exclos;;2;;;;52,20706;35,72137;0,9441072;3,730336;19,86876;0,1563617;23,4656;0,4713424;;;;;11,98026;12,52208;0,2228519;0,2315371;;;
17/07/2019;ROC6;14;Temoin;;1;;;;50,24516;34,38099;0,6347139;4,80723;19,16035;0,1019476;22,60693;0,4707164;;;;;13,5705;14,19186;0,2512961;0,2562585;;;
17/07/2019;ROC6;14;Temoin;;2;;;;47,10908;32,3125;0,4942388;4,26985;17,99699;0,0810821;21,22208;0,3793201;;;;;13,31697;13,93881;0,2224814;0,2312544;;;
17/07/2019;ROC6;4;Exclos;;1;;;;53,93294;36,73329;0,9846773;2,24329;20,47314;0,1861589;24,19173;0,373409;;;;;11,25202;11,75732;0,1529465;0,1565109;;;
17/07/2019;ROC6;4;Exclos;;2;;;;52,13921;35,72031;0,9158162;2,129455;19,8042;0,1768468;23,36859;0,3618127;;;;;11,42192;11,94522;0,1664051;0,1758017;;;
17/07/2019;ROC6;4;Temoin;;1;;;;42,35923;29,21614;0,4265262;1,419033;16,30911;0,07765967;19,19071;0,1697321;;;;;11,14391;11,69217;0,09203571;0,09877072;;;
17/07/2019;ROC6;4;Temoin;;2;;;;43,40508;29,88686;0,380298;1,555533;16,72024;0,06943552;19,66411;0,1725747;;;;;11,2019;11,70969;0,0962131;0,1013937;;;
18/07/2019;D1;PR;Exclos;;1;;;;18,08701;13,9048;0,3386301;0,9811401;7,163113;0,05936442;8,258055;0,1339547;;;;;4,927058;5,072925;0,08010715;0,07989617;;;
18/07/2019;D1;PR;Exclos;;2;;;;18,09443;13,88275;0,3166222;0,9445208;7,167676;0,06290972;8,263802;0,1333411;;;;;5,027596;5,173094;0,07661296;0,07934176;;;
18/07/2019;D1;PR;Temoin;;1;;;;18,23401;14,03368;0,3304721;1,088561;7,203269;0,06099538;8,319363;0,1402827;;;;;4,958531;5,103746;0,07754223;0,08173642;;;
18/07/2019;D1;PR;Temoin;;2;;;;18,10925;13,93151;0,354777;0,9623957;7,169958;0,06368655;8,270072;0,1377525;;;;;4,825938;4,959271;0,07542893;0,0801493;;;
18/07/2019;A1;PR;Exclos;;1;;;;36,40422;27,76628;0,6588161;1,990832;14,0221;0,1137805;16,42031;0,2548655;;;;;7,816414;8,149813;0,106079;0,1150317;;;
18/07/2019;A1;PR;Exclos;;2;;;;35,89678;27,45803;0,6688657;2,044856;13,8325;0,1175537;16,19737;0,2642632;;;;;7,905149;8,270822;0,1197547;0,1270934;;;
18/07/2019;A1;PR;Temoin;;1;;;;37,26568;28,20315;0,7481142;1,968296;14,34653;0,1419962;16,79026;0,2967904;;;;;7,644043;7,958055;0,1242896;0,1302661;;;
18/07/2019;A1;PR;Temoin;;2;;;;37,06211;28,10855;0,7922987;2,051085;14,26006;0,1380387;16,6962;0,3018844;;;;;7,730301;8,075386;0,1308944;0,1385216;;;
18/07/2019;C1;PR;Exclos;;1;;;;38,053;27,828;0,826383;2,1327;14,86;0,164199;17,246;0,32838;;;;;7,749243;8,010416;0,1269993;0,1343333;;;
18/07/2019;C1;PR;Exclos;;2;;;;38,242;27,931;0,687159;2,2167;14,921;0,12573;17,332;0,28968;;;;;7,674788;7,935639;0,1253057;0,1306574;;;
18/07/2019;C1;PR;Temoin;;1;;;;;;;;;;;;;;;;8,004957;8,263992;0,1551655;0,1628066;;;
18/07/2019;C1;PR;Temoin;;2;;;;;;;;;;;;;;;;8,0086;8,26837;0,1147783;0,1250063;;;
