"Titre de tracé : 20156708"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156708, SEN S/N: 20156708)","Pile OK (LGR S/N: 20156708)","Pile défectueuse (LGR S/N: 20156708)","Fin de fichier (LGR S/N: 20156708)"
1,07/16/18 09:00:00 AM,7.481,,,
2,07/16/18 10:00:00 AM,8.481,,,
3,07/16/18 11:00:00 AM,9.571,Enregistré,,
4,07/16/18 12:00:00 PM,22.046,,,
5,07/16/18 01:00:00 PM,24.255,,,
6,07/16/18 02:00:00 PM,15.091,,,
7,07/16/18 03:00:00 PM,7.179,,,
8,07/16/18 04:00:00 PM,7.481,,,
9,07/16/18 05:00:00 PM,7.481,,,
10,07/16/18 06:00:00 PM,7.280,,,
11,07/16/18 07:00:00 PM,7.179,,,
12,07/16/18 08:00:00 PM,6.978,,,
13,07/16/18 09:00:00 PM,6.978,,,
14,07/16/18 10:00:00 PM,6.877,,,
15,07/16/18 11:00:00 PM,6.775,,,
16,07/17/18 12:00:00 AM,6.573,,,
17,07/17/18 01:00:00 AM,6.370,,,
18,07/17/18 02:00:00 AM,6.166,,,
19,07/17/18 03:00:00 AM,5.757,,,
20,07/17/18 04:00:00 AM,5.450,,,
21,07/17/18 05:00:00 AM,5.244,,,
22,07/17/18 06:00:00 AM,5.037,,,
23,07/17/18 07:00:00 AM,5.037,,,
24,07/17/18 08:00:00 AM,5.141,,,
25,07/17/18 09:00:00 AM,5.347,,,
26,07/17/18 10:00:00 AM,5.860,,,
27,07/17/18 11:00:00 AM,6.573,,,
28,07/17/18 12:00:00 PM,7.381,,,
29,07/17/18 01:00:00 PM,7.983,,,
30,07/17/18 02:00:00 PM,8.779,,,
31,07/17/18 03:00:00 PM,9.571,,,
32,07/17/18 04:00:00 PM,10.357,,,
33,07/17/18 05:00:00 PM,10.846,,,
34,07/17/18 06:00:00 PM,11.236,,,
35,07/17/18 07:00:00 PM,11.334,,,
36,07/17/18 08:00:00 PM,11.334,,,
37,07/17/18 09:00:00 PM,11.139,,,
38,07/17/18 10:00:00 PM,10.846,,,
39,07/17/18 11:00:00 PM,10.553,,,
40,07/18/18 12:00:00 AM,10.161,,,
41,07/18/18 01:00:00 AM,9.768,,,
42,07/18/18 02:00:00 AM,9.275,,,
43,07/18/18 03:00:00 AM,8.879,,,
44,07/18/18 04:00:00 AM,8.382,,,
45,07/18/18 05:00:00 AM,8.082,,,
46,07/18/18 06:00:00 AM,7.782,,,
47,07/18/18 07:00:00 AM,7.682,,,
48,07/18/18 08:00:00 AM,7.582,,,
49,07/18/18 09:00:00 AM,7.682,,,
50,07/18/18 10:00:00 AM,8.082,,,
51,07/18/18 11:00:00 AM,8.481,,,
52,07/18/18 12:00:00 PM,8.779,,,
53,07/18/18 01:00:00 PM,9.472,,,
54,07/18/18 02:00:00 PM,10.161,,,
55,07/18/18 03:00:00 PM,10.651,,,
56,07/18/18 04:00:00 PM,11.139,,,
57,07/18/18 05:00:00 PM,11.431,,,
58,07/18/18 06:00:00 PM,11.819,,,
59,07/18/18 07:00:00 PM,12.013,,,
60,07/18/18 08:00:00 PM,11.916,,,
61,07/18/18 09:00:00 PM,11.625,,,
62,07/18/18 10:00:00 PM,11.334,,,
63,07/18/18 11:00:00 PM,10.944,,,
64,07/19/18 12:00:00 AM,10.553,,,
65,07/19/18 01:00:00 AM,10.161,,,
66,07/19/18 02:00:00 AM,9.669,,,
67,07/19/18 03:00:00 AM,9.176,,,
68,07/19/18 04:00:00 AM,8.779,,,
69,07/19/18 05:00:00 AM,8.382,,,
70,07/19/18 06:00:00 AM,8.182,,,
71,07/19/18 07:00:00 AM,7.983,,,
72,07/19/18 08:00:00 AM,7.782,,,
73,07/19/18 09:00:00 AM,7.782,,,
74,07/19/18 10:00:00 AM,7.983,,,
75,07/19/18 11:00:00 AM,8.182,,,
76,07/19/18 12:00:00 PM,8.182,,,
77,07/19/18 01:00:00 PM,8.182,,,
78,07/19/18 02:00:00 PM,8.182,,,
79,07/19/18 03:00:00 PM,8.182,,,
80,07/19/18 04:00:00 PM,7.983,,,
81,07/19/18 05:00:00 PM,7.682,,,
82,07/19/18 06:00:00 PM,7.481,,,
83,07/19/18 07:00:00 PM,7.179,,,
84,07/19/18 08:00:00 PM,6.978,,,
85,07/19/18 09:00:00 PM,6.674,,,
86,07/19/18 10:00:00 PM,6.471,,,
87,07/19/18 11:00:00 PM,6.166,,,
88,07/20/18 12:00:00 AM,5.962,,,
89,07/20/18 01:00:00 AM,5.757,,,
90,07/20/18 02:00:00 AM,5.552,,,
91,07/20/18 03:00:00 AM,5.347,,,
92,07/20/18 04:00:00 AM,5.141,,,
93,07/20/18 05:00:00 AM,5.037,,,
94,07/20/18 06:00:00 AM,4.934,,,
95,07/20/18 07:00:00 AM,4.934,,,
96,07/20/18 08:00:00 AM,5.037,,,
97,07/20/18 09:00:00 AM,5.141,,,
98,07/20/18 10:00:00 AM,5.552,,,
99,07/20/18 11:00:00 AM,6.166,,,
100,07/20/18 12:00:00 PM,6.775,,,
101,07/20/18 01:00:00 PM,7.481,,,
102,07/20/18 02:00:00 PM,7.782,,,
103,07/20/18 03:00:00 PM,7.983,,,
104,07/20/18 04:00:00 PM,8.182,,,
105,07/20/18 05:00:00 PM,8.481,,,
106,07/20/18 06:00:00 PM,8.581,,,
107,07/20/18 07:00:00 PM,8.481,,,
108,07/20/18 08:00:00 PM,8.581,,,
109,07/20/18 09:00:00 PM,8.581,,,
110,07/20/18 10:00:00 PM,8.481,,,
111,07/20/18 11:00:00 PM,8.382,,,
112,07/21/18 12:00:00 AM,8.182,,,
113,07/21/18 01:00:00 AM,7.882,,,
114,07/21/18 02:00:00 AM,7.582,,,
115,07/21/18 03:00:00 AM,7.280,,,
116,07/21/18 04:00:00 AM,6.978,,,
117,07/21/18 05:00:00 AM,6.674,,,
118,07/21/18 06:00:00 AM,6.370,,,
119,07/21/18 07:00:00 AM,5.962,,,
120,07/21/18 08:00:00 AM,5.655,,,
121,07/21/18 09:00:00 AM,5.552,,,
122,07/21/18 10:00:00 AM,5.552,,,
123,07/21/18 11:00:00 AM,5.860,,,
124,07/21/18 12:00:00 PM,6.268,,,
125,07/21/18 01:00:00 PM,6.775,,,
126,07/21/18 02:00:00 PM,7.280,,,
127,07/21/18 03:00:00 PM,7.882,,,
128,07/21/18 04:00:00 PM,8.182,,,
129,07/21/18 05:00:00 PM,8.182,,,
130,07/21/18 06:00:00 PM,8.182,,,
131,07/21/18 07:00:00 PM,7.983,,,
132,07/21/18 08:00:00 PM,7.882,,,
133,07/21/18 09:00:00 PM,7.682,,,
134,07/21/18 10:00:00 PM,7.481,,,
135,07/21/18 11:00:00 PM,7.280,,,
136,07/22/18 12:00:00 AM,7.079,,,
137,07/22/18 01:00:00 AM,6.877,,,
138,07/22/18 02:00:00 AM,6.674,,,
139,07/22/18 03:00:00 AM,6.471,,,
140,07/22/18 04:00:00 AM,6.268,,,
141,07/22/18 05:00:00 AM,6.064,,,
142,07/22/18 06:00:00 AM,5.860,,,
143,07/22/18 07:00:00 AM,5.757,,,
144,07/22/18 08:00:00 AM,5.552,,,
145,07/22/18 09:00:00 AM,5.552,,,
146,07/22/18 10:00:00 AM,5.552,,,
147,07/22/18 11:00:00 AM,5.655,,,
148,07/22/18 12:00:00 PM,5.655,,,
149,07/22/18 01:00:00 PM,5.655,,,
150,07/22/18 02:00:00 PM,5.757,,,
151,07/22/18 03:00:00 PM,5.860,,,
152,07/22/18 04:00:00 PM,5.962,,,
153,07/22/18 05:00:00 PM,6.064,,,
154,07/22/18 06:00:00 PM,6.064,,,
155,07/22/18 07:00:00 PM,6.064,,,
156,07/22/18 08:00:00 PM,6.064,,,
157,07/22/18 09:00:00 PM,6.064,,,
158,07/22/18 10:00:00 PM,5.962,,,
159,07/22/18 11:00:00 PM,5.860,,,
160,07/23/18 12:00:00 AM,5.757,,,
161,07/23/18 01:00:00 AM,5.655,,,
162,07/23/18 02:00:00 AM,5.450,,,
163,07/23/18 03:00:00 AM,5.141,,,
164,07/23/18 04:00:00 AM,4.934,,,
165,07/23/18 05:00:00 AM,4.727,,,
166,07/23/18 06:00:00 AM,4.519,,,
167,07/23/18 07:00:00 AM,4.311,,,
168,07/23/18 08:00:00 AM,4.102,,,
169,07/23/18 09:00:00 AM,4.102,,,
170,07/23/18 10:00:00 AM,4.207,,,
171,07/23/18 11:00:00 AM,4.519,,,
172,07/23/18 12:00:00 PM,4.934,,,
173,07/23/18 01:00:00 PM,5.450,,,
174,07/23/18 02:00:00 PM,6.064,,,
175,07/23/18 03:00:00 PM,6.573,,,
176,07/23/18 04:00:00 PM,7.179,,,
177,07/23/18 05:00:00 PM,7.582,,,
178,07/23/18 06:00:00 PM,7.782,,,
179,07/23/18 07:00:00 PM,7.782,,,
180,07/23/18 08:00:00 PM,7.782,,,
181,07/23/18 09:00:00 PM,7.582,,,
182,07/23/18 10:00:00 PM,7.381,,,
183,07/23/18 11:00:00 PM,6.978,,,
184,07/24/18 12:00:00 AM,6.674,,,
185,07/24/18 01:00:00 AM,6.370,,,
186,07/24/18 02:00:00 AM,5.962,,,
187,07/24/18 03:00:00 AM,5.655,,,
188,07/24/18 04:00:00 AM,5.450,,,
189,07/24/18 05:00:00 AM,5.244,,,
190,07/24/18 06:00:00 AM,4.934,,,
191,07/24/18 07:00:00 AM,4.831,,,
192,07/24/18 08:00:00 AM,4.727,,,
193,07/24/18 09:00:00 AM,4.623,,,
194,07/24/18 10:00:00 AM,4.623,,,
195,07/24/18 11:00:00 AM,4.727,,,
196,07/24/18 12:00:00 PM,4.831,,,
197,07/24/18 01:00:00 PM,5.141,,,
198,07/24/18 02:00:00 PM,5.347,,,
199,07/24/18 03:00:00 PM,5.450,,,
200,07/24/18 04:00:00 PM,5.655,,,
201,07/24/18 05:00:00 PM,5.757,,,
202,07/24/18 06:00:00 PM,5.757,,,
203,07/24/18 07:00:00 PM,5.757,,,
204,07/24/18 08:00:00 PM,5.757,,,
205,07/24/18 09:00:00 PM,5.655,,,
206,07/24/18 10:00:00 PM,5.552,,,
207,07/24/18 11:00:00 PM,5.450,,,
208,07/25/18 12:00:00 AM,5.244,,,
209,07/25/18 01:00:00 AM,5.037,,,
210,07/25/18 02:00:00 AM,4.831,,,
211,07/25/18 03:00:00 AM,4.623,,,
212,07/25/18 04:00:00 AM,4.415,,,
213,07/25/18 05:00:00 AM,4.207,,,
214,07/25/18 06:00:00 AM,3.998,,,
215,07/25/18 07:00:00 AM,3.788,,,
216,07/25/18 08:00:00 AM,3.683,,,
217,07/25/18 09:00:00 AM,3.472,,,
218,07/25/18 10:00:00 AM,3.261,,,
219,07/25/18 11:00:00 AM,3.049,,,
220,07/25/18 12:00:00 PM,3.049,,,
221,07/25/18 01:00:00 PM,3.155,,,
222,07/25/18 02:00:00 PM,3.367,,,
223,07/25/18 03:00:00 PM,3.578,,,
224,07/25/18 04:00:00 PM,3.998,,,
225,07/25/18 05:00:00 PM,4.311,,,
226,07/25/18 06:00:00 PM,4.727,,,
227,07/25/18 07:00:00 PM,5.037,,,
228,07/25/18 08:00:00 PM,5.141,,,
229,07/25/18 09:00:00 PM,5.037,,,
230,07/25/18 10:00:00 PM,4.934,,,
231,07/25/18 11:00:00 PM,4.727,,,
232,07/26/18 12:00:00 AM,4.623,,,
233,07/26/18 01:00:00 AM,4.415,,,
234,07/26/18 02:00:00 AM,4.311,,,
235,07/26/18 03:00:00 AM,4.102,,,
236,07/26/18 04:00:00 AM,3.893,,,
237,07/26/18 05:00:00 AM,3.683,,,
238,07/26/18 06:00:00 AM,3.472,,,
239,07/26/18 07:00:00 AM,3.261,,,
240,07/26/18 08:00:00 AM,3.261,,,
241,07/26/18 09:00:00 AM,3.261,,,
242,07/26/18 10:00:00 AM,3.367,,,
243,07/26/18 11:00:00 AM,3.788,,,
244,07/26/18 12:00:00 PM,4.415,,,
245,07/26/18 01:00:00 PM,5.037,,,
246,07/26/18 02:00:00 PM,5.655,,,
247,07/26/18 03:00:00 PM,6.166,,,
248,07/26/18 04:00:00 PM,6.573,,,
249,07/26/18 05:00:00 PM,6.978,,,
250,07/26/18 06:00:00 PM,7.079,,,
251,07/26/18 07:00:00 PM,7.079,,,
252,07/26/18 08:00:00 PM,6.978,,,
253,07/26/18 09:00:00 PM,6.775,,,
254,07/26/18 10:00:00 PM,6.573,,,
255,07/26/18 11:00:00 PM,6.268,,,
256,07/27/18 12:00:00 AM,5.962,,,
257,07/27/18 01:00:00 AM,5.757,,,
258,07/27/18 02:00:00 AM,5.450,,,
259,07/27/18 03:00:00 AM,5.244,,,
260,07/27/18 04:00:00 AM,4.934,,,
261,07/27/18 05:00:00 AM,4.727,,,
262,07/27/18 06:00:00 AM,4.415,,,
263,07/27/18 07:00:00 AM,4.311,,,
264,07/27/18 08:00:00 AM,4.519,,,
265,07/27/18 09:00:00 AM,4.831,,,
266,07/27/18 10:00:00 AM,5.141,,,
267,07/27/18 11:00:00 AM,5.450,,,
268,07/27/18 12:00:00 PM,5.860,,,
269,07/27/18 01:00:00 PM,6.370,,,
270,07/27/18 02:00:00 PM,6.978,,,
271,07/27/18 03:00:00 PM,7.481,,,
272,07/27/18 04:00:00 PM,7.882,,,
273,07/27/18 05:00:00 PM,8.082,,,
274,07/27/18 06:00:00 PM,7.983,,,
275,07/27/18 07:00:00 PM,7.882,,,
276,07/27/18 08:00:00 PM,7.582,,,
277,07/27/18 09:00:00 PM,7.381,,,
278,07/27/18 10:00:00 PM,7.079,,,
279,07/27/18 11:00:00 PM,6.877,,,
280,07/28/18 12:00:00 AM,6.573,,,
281,07/28/18 01:00:00 AM,6.370,,,
282,07/28/18 02:00:00 AM,6.064,,,
283,07/28/18 03:00:00 AM,5.860,,,
284,07/28/18 04:00:00 AM,5.655,,,
285,07/28/18 05:00:00 AM,5.552,,,
286,07/28/18 06:00:00 AM,5.347,,,
287,07/28/18 07:00:00 AM,5.244,,,
288,07/28/18 08:00:00 AM,5.141,,,
289,07/28/18 09:00:00 AM,5.037,,,
290,07/28/18 10:00:00 AM,4.934,,,
291,07/28/18 11:00:00 AM,4.831,,,
292,07/28/18 12:00:00 PM,4.831,,,
293,07/28/18 01:00:00 PM,4.831,,,
294,07/28/18 02:00:00 PM,4.831,,,
295,07/28/18 03:00:00 PM,4.934,,,
296,07/28/18 04:00:00 PM,5.141,,,
297,07/28/18 05:00:00 PM,5.244,,,
298,07/28/18 06:00:00 PM,5.347,,,
299,07/28/18 07:00:00 PM,5.347,,,
300,07/28/18 08:00:00 PM,5.244,,,
301,07/28/18 09:00:00 PM,5.244,,,
302,07/28/18 10:00:00 PM,5.141,,,
303,07/28/18 11:00:00 PM,5.037,,,
304,07/29/18 12:00:00 AM,4.934,,,
305,07/29/18 01:00:00 AM,4.727,,,
306,07/29/18 02:00:00 AM,4.519,,,
307,07/29/18 03:00:00 AM,4.415,,,
308,07/29/18 04:00:00 AM,4.207,,,
309,07/29/18 05:00:00 AM,3.998,,,
310,07/29/18 06:00:00 AM,3.893,,,
311,07/29/18 07:00:00 AM,3.788,,,
312,07/29/18 08:00:00 AM,3.893,,,
313,07/29/18 09:00:00 AM,3.893,,,
314,07/29/18 10:00:00 AM,3.998,,,
315,07/29/18 11:00:00 AM,4.102,,,
316,07/29/18 12:00:00 PM,4.207,,,
317,07/29/18 01:00:00 PM,4.311,,,
318,07/29/18 02:00:00 PM,4.415,,,
319,07/29/18 03:00:00 PM,4.519,,,
320,07/29/18 04:00:00 PM,4.727,,,
321,07/29/18 05:00:00 PM,4.831,,,
322,07/29/18 06:00:00 PM,5.037,,,
323,07/29/18 07:00:00 PM,5.141,,,
324,07/29/18 08:00:00 PM,5.244,,,
325,07/29/18 09:00:00 PM,5.347,,,
326,07/29/18 10:00:00 PM,5.552,,,
327,07/29/18 11:00:00 PM,5.552,,,
328,07/30/18 12:00:00 AM,5.552,,,
329,07/30/18 01:00:00 AM,5.552,,,
330,07/30/18 02:00:00 AM,5.450,,,
331,07/30/18 03:00:00 AM,5.347,,,
332,07/30/18 04:00:00 AM,5.244,,,
333,07/30/18 05:00:00 AM,5.141,,,
334,07/30/18 06:00:00 AM,4.934,,,
335,07/30/18 07:00:00 AM,4.727,,,
336,07/30/18 08:00:00 AM,4.623,,,
337,07/30/18 09:00:00 AM,4.519,,,
338,07/30/18 10:00:00 AM,4.415,,,
339,07/30/18 11:00:00 AM,4.415,,,
340,07/30/18 12:00:00 PM,4.519,,,
341,07/30/18 01:00:00 PM,4.623,,,
342,07/30/18 02:00:00 PM,4.934,,,
343,07/30/18 03:00:00 PM,5.141,,,
344,07/30/18 04:00:00 PM,5.552,,,
345,07/30/18 05:00:00 PM,5.860,,,
346,07/30/18 06:00:00 PM,6.064,,,
347,07/30/18 07:00:00 PM,6.370,,,
348,07/30/18 08:00:00 PM,6.471,,,
349,07/30/18 09:00:00 PM,6.573,,,
350,07/30/18 10:00:00 PM,6.471,,,
351,07/30/18 11:00:00 PM,6.370,,,
352,07/31/18 12:00:00 AM,6.064,,,
353,07/31/18 01:00:00 AM,5.860,,,
354,07/31/18 02:00:00 AM,5.552,,,
355,07/31/18 03:00:00 AM,5.347,,,
356,07/31/18 04:00:00 AM,5.037,,,
357,07/31/18 05:00:00 AM,4.831,,,
358,07/31/18 06:00:00 AM,4.623,,,
359,07/31/18 07:00:00 AM,4.415,,,
360,07/31/18 08:00:00 AM,4.311,,,
361,07/31/18 09:00:00 AM,4.311,,,
362,07/31/18 10:00:00 AM,4.415,,,
363,07/31/18 11:00:00 AM,4.415,,,
364,07/31/18 12:00:00 PM,4.623,,,
365,07/31/18 01:00:00 PM,4.831,,,
366,07/31/18 02:00:00 PM,5.037,,,
367,07/31/18 03:00:00 PM,5.244,,,
368,07/31/18 04:00:00 PM,5.552,,,
369,07/31/18 05:00:00 PM,5.962,,,
370,07/31/18 06:00:00 PM,6.370,,,
371,07/31/18 07:00:00 PM,6.674,,,
372,07/31/18 08:00:00 PM,6.775,,,
373,07/31/18 09:00:00 PM,6.877,,,
374,07/31/18 10:00:00 PM,6.775,,,
375,07/31/18 11:00:00 PM,6.573,,,
376,08/01/18 12:00:00 AM,6.370,,,
377,08/01/18 01:00:00 AM,6.064,,,
378,08/01/18 02:00:00 AM,5.757,,,
379,08/01/18 03:00:00 AM,5.450,,,
380,08/01/18 04:00:00 AM,5.141,,,
381,08/01/18 05:00:00 AM,4.831,,,
382,08/01/18 06:00:00 AM,4.623,,,
383,08/01/18 07:00:00 AM,4.519,,,
384,08/01/18 08:00:00 AM,4.311,,,
385,08/01/18 09:00:00 AM,4.311,,,
386,08/01/18 10:00:00 AM,4.519,,,
387,08/01/18 11:00:00 AM,4.831,,,
388,08/01/18 12:00:00 PM,5.141,,,
389,08/01/18 01:00:00 PM,5.552,,,
390,08/01/18 02:00:00 PM,6.064,,,
391,08/01/18 03:00:00 PM,6.573,,,
392,08/01/18 04:00:00 PM,6.877,,,
393,08/01/18 05:00:00 PM,7.079,,,
394,08/01/18 06:00:00 PM,7.179,,,
395,08/01/18 07:00:00 PM,7.280,,,
396,08/01/18 08:00:00 PM,7.280,,,
397,08/01/18 09:00:00 PM,7.280,,,
398,08/01/18 10:00:00 PM,7.179,,,
399,08/01/18 11:00:00 PM,6.978,,,
400,08/02/18 12:00:00 AM,6.775,,,
401,08/02/18 01:00:00 AM,6.471,,,
402,08/02/18 02:00:00 AM,6.268,,,
403,08/02/18 03:00:00 AM,6.064,,,
404,08/02/18 04:00:00 AM,5.860,,,
405,08/02/18 05:00:00 AM,5.655,,,
406,08/02/18 06:00:00 AM,5.450,,,
407,08/02/18 07:00:00 AM,5.347,,,
408,08/02/18 08:00:00 AM,5.244,,,
409,08/02/18 09:00:00 AM,5.244,,,
410,08/02/18 10:00:00 AM,5.244,,,
411,08/02/18 11:00:00 AM,5.347,,,
412,08/02/18 12:00:00 PM,5.450,,,
413,08/02/18 01:00:00 PM,5.655,,,
414,08/02/18 02:00:00 PM,5.962,,,
415,08/02/18 03:00:00 PM,6.370,,,
416,08/02/18 04:00:00 PM,6.775,,,
417,08/02/18 05:00:00 PM,7.079,,,
418,08/02/18 06:00:00 PM,7.280,,,
419,08/02/18 07:00:00 PM,7.280,,,
420,08/02/18 08:00:00 PM,7.280,,,
421,08/02/18 09:00:00 PM,7.179,,,
422,08/02/18 10:00:00 PM,6.978,,,
423,08/02/18 11:00:00 PM,6.775,,,
424,08/03/18 12:00:00 AM,6.573,,,
425,08/03/18 01:00:00 AM,6.370,,,
426,08/03/18 02:00:00 AM,6.166,,,
427,08/03/18 03:00:00 AM,6.064,,,
428,08/03/18 04:00:00 AM,5.860,,,
429,08/03/18 05:00:00 AM,5.655,,,
430,08/03/18 06:00:00 AM,5.552,,,
431,08/03/18 07:00:00 AM,5.450,,,
432,08/03/18 08:00:00 AM,5.450,,,
433,08/03/18 09:00:00 AM,5.347,,,
434,08/03/18 10:00:00 AM,5.347,,,
435,08/03/18 11:00:00 AM,5.244,,,
436,08/03/18 12:00:00 PM,5.347,,,
437,08/03/18 01:00:00 PM,5.450,,,
438,08/03/18 02:00:00 PM,5.655,,,
439,08/03/18 03:00:00 PM,5.757,,,
440,08/03/18 04:00:00 PM,6.064,,,
441,08/03/18 05:00:00 PM,6.370,,,
442,08/03/18 06:00:00 PM,6.471,,,
443,08/03/18 07:00:00 PM,6.573,,,
444,08/03/18 08:00:00 PM,6.674,,,
445,08/03/18 09:00:00 PM,6.674,,,
446,08/03/18 10:00:00 PM,6.573,,,
447,08/03/18 11:00:00 PM,6.471,,,
448,08/04/18 12:00:00 AM,6.370,,,
449,08/04/18 01:00:00 AM,6.166,,,
450,08/04/18 02:00:00 AM,5.962,,,
451,08/04/18 03:00:00 AM,5.860,,,
452,08/04/18 04:00:00 AM,5.655,,,
453,08/04/18 05:00:00 AM,5.450,,,
454,08/04/18 06:00:00 AM,5.244,,,
455,08/04/18 07:00:00 AM,5.141,,,
456,08/04/18 08:00:00 AM,5.141,,,
457,08/04/18 09:00:00 AM,5.037,,,
458,08/04/18 10:00:00 AM,5.037,,,
459,08/04/18 11:00:00 AM,5.141,,,
460,08/04/18 12:00:00 PM,5.141,,,
461,08/04/18 01:00:00 PM,5.141,,,
462,08/04/18 02:00:00 PM,5.244,,,
463,08/04/18 03:00:00 PM,5.347,,,
464,08/04/18 04:00:00 PM,5.450,,,
465,08/04/18 05:00:00 PM,5.552,,,
466,08/04/18 06:00:00 PM,5.552,,,
467,08/04/18 07:00:00 PM,5.552,,,
468,08/04/18 08:00:00 PM,5.552,,,
469,08/04/18 09:00:00 PM,5.450,,,
470,08/04/18 10:00:00 PM,5.347,,,
471,08/04/18 11:00:00 PM,5.244,,,
472,08/05/18 12:00:00 AM,5.141,,,
473,08/05/18 01:00:00 AM,4.934,,,
474,08/05/18 02:00:00 AM,4.831,,,
475,08/05/18 03:00:00 AM,4.727,,,
476,08/05/18 04:00:00 AM,4.623,,,
477,08/05/18 05:00:00 AM,4.415,,,
478,08/05/18 06:00:00 AM,4.311,,,
479,08/05/18 07:00:00 AM,4.207,,,
480,08/05/18 08:00:00 AM,4.207,,,
481,08/05/18 09:00:00 AM,4.207,,,
482,08/05/18 10:00:00 AM,4.311,,,
483,08/05/18 11:00:00 AM,4.415,,,
484,08/05/18 12:00:00 PM,4.519,,,
485,08/05/18 01:00:00 PM,4.623,,,
486,08/05/18 02:00:00 PM,4.727,,,
487,08/05/18 03:00:00 PM,4.831,,,
488,08/05/18 04:00:00 PM,4.934,,,
489,08/05/18 05:00:00 PM,4.934,,,
490,08/05/18 06:00:00 PM,5.037,,,
491,08/05/18 07:00:00 PM,5.244,,,
492,08/05/18 08:00:00 PM,5.347,,,
493,08/05/18 09:00:00 PM,5.347,,,
494,08/05/18 10:00:00 PM,5.347,,,
495,08/05/18 11:00:00 PM,5.244,,,
496,08/06/18 12:00:00 AM,5.141,,,
497,08/06/18 01:00:00 AM,5.037,,,
498,08/06/18 02:00:00 AM,4.934,,,
499,08/06/18 03:00:00 AM,4.831,,,
500,08/06/18 04:00:00 AM,4.623,,,
501,08/06/18 05:00:00 AM,4.519,,,
502,08/06/18 06:00:00 AM,4.415,,,
503,08/06/18 07:00:00 AM,4.207,,,
504,08/06/18 08:00:00 AM,4.207,,,
505,08/06/18 09:00:00 AM,4.102,,,
506,08/06/18 10:00:00 AM,4.102,,,
507,08/06/18 11:00:00 AM,4.207,,,
508,08/06/18 12:00:00 PM,4.311,,,
509,08/06/18 01:00:00 PM,4.415,,,
510,08/06/18 02:00:00 PM,4.623,,,
511,08/06/18 03:00:00 PM,4.831,,,
512,08/06/18 04:00:00 PM,5.037,,,
513,08/06/18 05:00:00 PM,5.141,,,
514,08/06/18 06:00:00 PM,5.347,,,
515,08/06/18 07:00:00 PM,5.347,,,
516,08/06/18 08:00:00 PM,5.347,,,
517,08/06/18 09:00:00 PM,5.347,,,
518,08/06/18 10:00:00 PM,5.244,,,
519,08/06/18 11:00:00 PM,5.141,,,
520,08/07/18 12:00:00 AM,5.037,,,
521,08/07/18 01:00:00 AM,4.934,,,
522,08/07/18 02:00:00 AM,4.727,,,
523,08/07/18 03:00:00 AM,4.623,,,
524,08/07/18 04:00:00 AM,4.623,,,
525,08/07/18 05:00:00 AM,4.519,,,
526,08/07/18 06:00:00 AM,4.415,,,
527,08/07/18 07:00:00 AM,4.415,,,
528,08/07/18 08:00:00 AM,4.311,,,
529,08/07/18 09:00:00 AM,4.311,,,
530,08/07/18 10:00:00 AM,4.311,,,
531,08/07/18 11:00:00 AM,4.415,,,
532,08/07/18 12:00:00 PM,4.415,,,
533,08/07/18 01:00:00 PM,4.519,,,
534,08/07/18 02:00:00 PM,4.519,,,
535,08/07/18 03:00:00 PM,4.727,,,
536,08/07/18 04:00:00 PM,4.934,,,
537,08/07/18 05:00:00 PM,5.141,,,
538,08/07/18 06:00:00 PM,5.347,,,
539,08/07/18 07:00:00 PM,5.552,,,
540,08/07/18 08:00:00 PM,5.655,,,
541,08/07/18 09:00:00 PM,5.655,,,
542,08/07/18 10:00:00 PM,5.655,,,
543,08/07/18 11:00:00 PM,5.552,,,
544,08/08/18 12:00:00 AM,5.450,,,
545,08/08/18 01:00:00 AM,5.347,,,
546,08/08/18 02:00:00 AM,5.141,,,
547,08/08/18 03:00:00 AM,5.037,,,
548,08/08/18 04:00:00 AM,4.831,,,
549,08/08/18 05:00:00 AM,4.727,,,
550,08/08/18 06:00:00 AM,4.623,,,
551,08/08/18 07:00:00 AM,4.519,,,
552,08/08/18 08:00:00 AM,4.519,,,
553,08/08/18 09:00:00 AM,4.519,,,
554,08/08/18 10:00:00 AM,4.623,,,
555,08/08/18 11:00:00 AM,4.727,,,
556,08/08/18 12:00:00 PM,4.727,,,
557,08/08/18 01:00:00 PM,4.934,,,
558,08/08/18 02:00:00 PM,5.037,,,
559,08/08/18 03:00:00 PM,5.141,,,
560,08/08/18 04:00:00 PM,5.450,,,
561,08/08/18 05:00:00 PM,5.757,,,
562,08/08/18 06:00:00 PM,5.962,,,
563,08/08/18 07:00:00 PM,6.064,,,
564,08/08/18 08:00:00 PM,6.064,,,
565,08/08/18 09:00:00 PM,6.064,,,
566,08/08/18 10:00:00 PM,6.064,,,
567,08/08/18 11:00:00 PM,5.860,,,
568,08/09/18 12:00:00 AM,5.757,,,
569,08/09/18 01:00:00 AM,5.552,,,
570,08/09/18 02:00:00 AM,5.347,,,
571,08/09/18 03:00:00 AM,5.141,,,
572,08/09/18 04:00:00 AM,4.934,,,
573,08/09/18 05:00:00 AM,4.727,,,
574,08/09/18 06:00:00 AM,4.623,,,
575,08/09/18 07:00:00 AM,4.519,,,
576,08/09/18 08:00:00 AM,4.415,,,
577,08/09/18 09:00:00 AM,4.415,,,
